"study","group","SID","item","content","trial","sharing_type","msg_share","msg_rel_self","msg_rel_social","msg_rel_self_between","msg_rel_social_between","msg_rel_self_within","msg_rel_social_within"
"study 2","dynamic","study 2_s198","study 2_dynamic_2","voting",2,0,2,39,37,-0.594670639262372,-0.978353860874517,-0.514421950894657,-0.741094167307079
"study 2","dynamic","study 2_s198","study 2_dynamic_3","voting",3,0,44,74,75,-0.594670639262372,-0.978353860874517,1.44261807968284,1.81904931975374
"study 2","dynamic","study 2_s198","study 2_dynamic_4","voting",4,0,12,44,43,-0.594670639262372,-0.978353860874517,-0.2348448036693,-0.336860985139582
"study 2","dynamic","study 2_s198","study 2_dynamic_5","voting",5,0,9,34,34,-0.594670639262372,-0.978353860874517,-0.793999098120014,-0.943210758390828
"study 2","dynamic","study 2_s199","study 2_dynamic_1","voting",1,0,100,87,93,0.865408795002213,1.15210246557434,0.134197030668172,-0.0808466364334998
"study 2","dynamic","study 2_s199","study 2_dynamic_2","voting",2,0,100,92,97,0.865408795002213,1.15210246557434,0.413774177893529,0.188642151678165
"study 2","dynamic","study 2_s199","study 2_dynamic_3","voting",3,0,92,72,89,0.865408795002213,1.15210246557434,-0.7045344110079,-0.350335424545165
"study 2","dynamic","study 2_s199","study 2_dynamic_4","voting",4,0,100,85,99,0.865408795002213,1.15210246557434,0.0223661717780289,0.323386545733998
"study 2","dynamic","study 2_s199","study 2_dynamic_5","voting",5,0,88,87,93,0.865408795002213,1.15210246557434,0.134197030668172,-0.0808466364334998
"study 2","dynamic","study 2_s203","study 2_dynamic_1","voting",1,0,100,0,100,-0.923589632695602,1.41956235071294,-2.23661717780286,0
"study 2","dynamic","study 2_s203","study 2_dynamic_2","voting",2,0,100,100,100,-0.923589632695602,1.41956235071294,3.35492576670429,0
"study 2","dynamic","study 2_s203","study 2_dynamic_3","voting",3,0,100,0,100,-0.923589632695602,1.41956235071294,-2.23661717780286,0
"study 2","dynamic","study 2_s203","study 2_dynamic_4","voting",4,0,100,0,100,-0.923589632695602,1.41956235071294,-2.23661717780286,0
"study 2","dynamic","study 2_s203","study 2_dynamic_5","voting",5,0,100,100,100,-0.923589632695602,1.41956235071294,3.35492576670429,0
"study 2","dynamic","study 2_s205","study 2_dynamic_1","voting",1,0,6,11,54,-1.61351727745799,-0.959908351554614,-0.659802067451843,0.377284303356331
"study 2","dynamic","study 2_s205","study 2_dynamic_2","voting",2,0,4,0,29,-1.61351727745799,-0.959908351554614,-1.27487179134763,-1.30702062234158
"study 2","dynamic","study 2_s205","study 2_dynamic_3","voting",3,0,20,4,22,-1.61351727745799,-0.959908351554614,-1.05121007356734,-1.77862600153699
"study 2","dynamic","study 2_s205","study 2_dynamic_4","voting",4,0,13,16,54,-1.61351727745799,-0.959908351554614,-0.380224920226486,0.377284303356331
"study 2","dynamic","study 2_s205","study 2_dynamic_5","voting",5,0,44,83,83,-1.61351727745799,-0.959908351554614,3.3661088525933,2.3310780171659
"study 2","dynamic","study 2_s207","study 2_dynamic_1","voting",1,0,27,60,67,-0.875455145851715,-1.39337782057235,1.05121007356734,1.88642151678166
"study 2","dynamic","study 2_s207","study 2_dynamic_2","voting",2,0,9,71,56,-0.875455145851715,-1.39337782057235,1.66627979746313,1.14532734947458
"study 2","dynamic","study 2_s207","study 2_dynamic_3","voting",3,0,8,41,34,-0.875455145851715,-1.39337782057235,-0.0111830858890144,-0.336860985139582
"study 2","dynamic","study 2_s207","study 2_dynamic_4","voting",4,0,5,17,11,-0.875455145851715,-1.39337782057235,-1.35315339257073,-1.88642151678166
"study 2","dynamic","study 2_s207","study 2_dynamic_5","voting",5,0,1,17,27,-0.875455145851715,-1.39337782057235,-1.35315339257073,-0.808466364334996
"study 2","dynamic","study 2_s210","study 2_dynamic_1","voting",1,0,94,91,90,0.432198413407227,0.635628204617041,0.961745386455229,0.471605379195414
"study 2","dynamic","study 2_s210","study 2_dynamic_2","voting",2,0,84,91,80,0.432198413407227,0.635628204617041,0.961745386455229,-0.202116591083749
"study 2","dynamic","study 2_s210","study 2_dynamic_3","voting",3,0,74,19,79,0.432198413407227,0.635628204617041,-3.06416553358991,-0.269488788111665
"study 2","dynamic","study 2_s210","study 2_dynamic_4","voting",4,0,90,87,84,0.432198413407227,0.635628204617041,0.738083668674943,0.0673721970279163
"study 2","dynamic","study 2_s210","study 2_dynamic_5","voting",5,0,86,81,82,0.432198413407227,0.635628204617041,0.402591092004514,-0.0673721970279163
"study 2","dynamic","study 2_s211","study 2_dynamic_1","voting",1,0,93,15,100,-1.03590343533134,0.921533599075545,-1.24132253368059,0.727619727901496
"study 2","dynamic","study 2_s211","study 2_dynamic_2","voting",2,0,93,10,82,-1.03590343533134,0.921533599075545,-1.52089968090594,-0.485079818600998
"study 2","dynamic","study 2_s211","study 2_dynamic_3","voting",3,0,50,72,100,-1.03590343533134,0.921533599075545,1.94585694468849,0.727619727901496
"study 2","dynamic","study 2_s211","study 2_dynamic_4","voting",4,0,87,19,72,-1.03590343533134,0.921533599075545,-1.0176608159003,-1.15880178888016
"study 2","dynamic","study 2_s211","study 2_dynamic_5","voting",5,0,93,70,92,-1.03590343533134,0.921533599075545,1.83402608579834,0.188642151678165
"study 2","dynamic","study 2_s221","study 2_dynamic_1","voting",1,0,0,0,10,-2.06277248800094,-1.72539698833061,-0.648618981562828,-1.46871389520858
"study 2","dynamic","study 2_s221","study 2_dynamic_2","voting",2,0,0,0,10,-2.06277248800094,-1.72539698833061,-0.648618981562828,-1.46871389520858
"study 2","dynamic","study 2_s221","study 2_dynamic_3","voting",3,0,0,9,62,-2.06277248800094,-1.72539698833061,-0.145380116557186,2.03464035024307
"study 2","dynamic","study 2_s221","study 2_dynamic_4","voting",4,0,0,0,29,-2.06277248800094,-1.72539698833061,-0.648618981562828,-0.188642151678166
"study 2","dynamic","study 2_s221","study 2_dynamic_5","voting",5,0,0,49,48,-2.06277248800094,-1.72539698833061,2.09123706124567,1.09142959185224
"study 2","dynamic","study 2_s222","study 2_dynamic_1","voting",1,0,19,49,49,-0.642805126106259,-0.710893975735916,0.111830858890143,-0.323386545733998
"study 2","dynamic","study 2_s222","study 2_dynamic_2","voting",2,0,0,18,51,-0.642805126106259,-0.710893975735916,-1.62154745390707,-0.188642151678165
"study 2","dynamic","study 2_s222","study 2_dynamic_3","voting",3,0,0,18,19,-0.642805126106259,-0.710893975735916,-1.62154745390707,-2.34455245657149
"study 2","dynamic","study 2_s222","study 2_dynamic_4","voting",4,0,13,50,50,-0.642805126106259,-0.710893975735916,0.167746288335214,-0.256014348706082
"study 2","dynamic","study 2_s222","study 2_dynamic_5","voting",5,0,0,100,100,-0.642805126106259,-0.710893975735916,2.96351776058879,3.11259550268973
"study 2","dynamic","study 2_s228","study 2_dynamic_1","voting",1,0,54,66,50,0.440220827881208,-0.175974205458714,-0.447323435560571,-1.03753183422991
"study 2","dynamic","study 2_s228","study 2_dynamic_2","voting",2,0,53,80,66,0.440220827881208,-0.175974205458714,0.335492576670429,0.0404233182167494
"study 2","dynamic","study 2_s228","study 2_dynamic_3","voting",3,0,63,74,72,0.440220827881208,-0.175974205458714,0,0.444656500384247
"study 2","dynamic","study 2_s228","study 2_dynamic_4","voting",4,0,63,66,70,0.440220827881208,-0.175974205458714,-0.447323435560571,0.309912106328415
"study 2","dynamic","study 2_s228","study 2_dynamic_5","voting",5,0,70,84,69,0.440220827881208,-0.175974205458714,0.559154294450714,0.242539909300498
"study 2","dynamic","study 2_s236","study 2_dynamic_1","voting",1,0,24,8,18,-0.217617158985253,-1.47638261251191,-2.77340530047554,-1.29354618293599
"study 2","dynamic","study 2_s236","study 2_dynamic_2","voting",2,0,15,60,26,-0.217617158985253,-1.47638261251191,0.134197030668171,-0.754568606712663
"study 2","dynamic","study 2_s236","study 2_dynamic_3","voting",3,0,37,64,45,-0.217617158985253,-1.47638261251191,0.357858748448457,0.525503136817747
"study 2","dynamic","study 2_s236","study 2_dynamic_4","voting",4,0,40,69,48,-0.217617158985253,-1.47638261251191,0.637435895673814,0.727619727901496
"study 2","dynamic","study 2_s236","study 2_dynamic_5","voting",5,0,74,87,49,-0.217617158985253,-1.47638261251191,1.6439136256851,0.794991924929412
"study 2","dynamic","study 2_s241","study 2_dynamic_1","voting",1,0,0,79,79,0.456265656829171,0.506509639377716,0.257210975447328,-0.0808466364334998
"study 2","dynamic","study 2_s241","study 2_dynamic_2","voting",2,0,0,50,80,0.456265656829171,0.506509639377716,-1.36433647845974,-0.0134744394055835
"study 2","dynamic","study 2_s241","study 2_dynamic_3","voting",3,0,0,80,79,0.456265656829171,0.506509639377716,0.3131264048924,-0.0808466364334998
"study 2","dynamic","study 2_s241","study 2_dynamic_4","voting",4,0,0,81,80,0.456265656829171,0.506509639377716,0.369041834337471,-0.0134744394055835
"study 2","dynamic","study 2_s241","study 2_dynamic_5","voting",5,0,0,82,83,0.456265656829171,0.506509639377716,0.424957263782542,0.188642151678165
"study 2","dynamic","study 2_s242","study 2_dynamic_1","voting",1,0,18,17,53,-1.09206033664921,-0.757007749035675,-1.05121007356734,0.0134744394055835
"study 2","dynamic","study 2_s242","study 2_dynamic_2","voting",2,0,5,26,35,-1.09206033664921,-0.757007749035675,-0.5479712085617,-1.19922510709691
"study 2","dynamic","study 2_s242","study 2_dynamic_3","voting",3,0,4,52,49,-1.09206033664921,-0.757007749035675,0.905829957010157,-0.256014348706082
"study 2","dynamic","study 2_s242","study 2_dynamic_4","voting",4,0,5,29,72,-1.09206033664921,-0.757007749035675,-0.380224920226486,1.29354618293599
"study 2","dynamic","study 2_s242","study 2_dynamic_5","voting",5,0,58,55,55,-1.09206033664921,-0.757007749035675,1.07357624534537,0.148218833461416
"study 2","dynamic","study 2_s244","study 2_dynamic_1","voting",1,0,75,43,65,-0.594670639262372,-0.397320317297556,-0.290760233114372,0.296437666922832
"study 2","dynamic","study 2_s244","study 2_dynamic_2","voting",2,0,64,36,57,-0.594670639262372,-0.397320317297556,-0.682168239229871,-0.242539909300499
"study 2","dynamic","study 2_s244","study 2_dynamic_3","voting",3,0,69,67,53,-0.594670639262372,-0.397320317297556,1.05121007356734,-0.512028697412164
"study 2","dynamic","study 2_s244","study 2_dynamic_4","voting",4,0,74,23,53,-0.594670639262372,-0.397320317297556,-1.4090688220158,-0.512028697412164
"study 2","dynamic","study 2_s244","study 2_dynamic_5","voting",5,0,78,72,75,-0.594670639262372,-0.397320317297556,1.3307872207927,0.970159637201995
"study 2","dynamic","study 2_s247","study 2_dynamic_1","voting",1,0,91,50,71,-1.74187590904169,-0.111414922839052,1.69982905513017,0.282963227517249
"study 2","dynamic","study 2_s247","study 2_dynamic_2","voting",2,0,91,10,30,-1.74187590904169,-0.111414922839052,-0.536788122672686,-2.47929685062732
"study 2","dynamic","study 2_s247","study 2_dynamic_3","voting",3,0,90,9,86,-1.74187590904169,-0.111414922839052,-0.592703552117757,1.29354618293599
"study 2","dynamic","study 2_s247","study 2_dynamic_4","voting",4,0,86,0,60,-1.74187590904169,-0.111414922839052,-1.0959424171234,-0.458130939789831
"study 2","dynamic","study 2_s247","study 2_dynamic_5","voting",5,0,91,29,87,-1.74187590904169,-0.111414922839052,0.525605036783671,1.36091837996391
"study 2","dynamic","study 2_s251","study 2_dynamic_1","voting",1,0,92,91,92,1.21037261738341,1.11521144693453,-0.123013944779157,-0.0943210758390832
"study 2","dynamic","study 2_s251","study 2_dynamic_2","voting",2,0,91,91,91,1.21037261738341,1.11521144693453,-0.123013944779157,-0.161693272867
"study 2","dynamic","study 2_s251","study 2_dynamic_3","voting",3,0,92,91,92,1.21037261738341,1.11521144693453,-0.123013944779157,-0.0943210758390832
"study 2","dynamic","study 2_s251","study 2_dynamic_4","voting",4,0,93,93,92,1.21037261738341,1.11521144693453,-0.0111830858890144,-0.0943210758390832
"study 2","dynamic","study 2_s251","study 2_dynamic_5","voting",5,0,100,100,100,1.21037261738341,1.11521144693453,0.380224920226486,0.444656500384247
"study 2","dynamic","study 2_s254","study 2_dynamic_1","voting",1,0,82,73,85,-0.233661987933216,-0.314315525357991,0.883463785232128,1.52261165283091
"study 2","dynamic","study 2_s254","study 2_dynamic_2","voting",2,0,49,1,25,-0.233661987933216,-0.314315525357991,-3.14244713481301,-2.51972016884407
"study 2","dynamic","study 2_s254","study 2_dynamic_3","voting",3,0,19,31,38,-0.233661987933216,-0.314315525357991,-1.46498425146087,-1.64388160748116
"study 2","dynamic","study 2_s254","study 2_dynamic_4","voting",4,0,45,81,64,-0.233661987933216,-0.314315525357991,1.3307872207927,0.107795515244666
"study 2","dynamic","study 2_s254","study 2_dynamic_5","voting",5,0,49,100,100,-0.233661987933216,-0.314315525357991,2.39318038024906,2.53319460824965
"study 2","dynamic","study 2_s258","study 2_dynamic_1","voting",1,0,60,60,69,0.271750123927602,-0.0929694135191482,-0.5479712085617,0.121269954650249
"study 2","dynamic","study 2_s258","study 2_dynamic_2","voting",2,0,75,85,77,0.271750123927602,-0.0929694135191482,0.849914527565086,0.66024753087358
"study 2","dynamic","study 2_s258","study 2_dynamic_3","voting",3,0,76,67,62,0.271750123927602,-0.0929694135191482,-0.1565632024462,-0.350335424545165
"study 2","dynamic","study 2_s258","study 2_dynamic_4","voting",4,0,66,67,63,0.271750123927602,-0.0929694135191482,-0.1565632024462,-0.282963227517249
"study 2","dynamic","study 2_s258","study 2_dynamic_5","voting",5,0,78,70,65,0.271750123927602,-0.0929694135191482,0.0111830858890144,-0.148218833461416
"study 2","dynamic","study 2_s259","study 2_dynamic_1","voting",1,0,6,50,39,-1.08403792217523,-1.73461974299056,0.782816012231,0.498554258006581
"study 2","dynamic","study 2_s259","study 2_dynamic_2","voting",2,0,10,10,30,-1.08403792217523,-1.73461974299056,-1.45380116557186,-0.107795515244666
"study 2","dynamic","study 2_s259","study 2_dynamic_3","voting",3,0,6,8,9,-1.08403792217523,-1.73461974299056,-1.565632024462,-1.52261165283091
"study 2","dynamic","study 2_s259","study 2_dynamic_4","voting",4,0,11,30,31,-1.08403792217523,-1.73461974299056,-0.335492576670429,-0.0404233182167499
"study 2","dynamic","study 2_s259","study 2_dynamic_5","voting",5,0,2,82,49,-1.08403792217523,-1.73461974299056,2.57210975447329,1.17227622828574
"study 2","dynamic","study 2_s263","study 2_dynamic_1","voting",1,0,51,87,88,0.865408795002213,0.820083297816076,0.134197030668172,0.0673721970279163
"study 2","dynamic","study 2_s263","study 2_dynamic_2","voting",2,0,52,92,92,0.865408795002213,0.820083297816076,0.413774177893529,0.336860985139582
"study 2","dynamic","study 2_s263","study 2_dynamic_3","voting",3,0,54,86,85,0.865408795002213,0.820083297816076,0.0782816012231003,-0.134744394055833
"study 2","dynamic","study 2_s263","study 2_dynamic_4","voting",4,0,51,80,80,0.865408795002213,0.820083297816076,-0.257210975447328,-0.471605379195414
"study 2","dynamic","study 2_s263","study 2_dynamic_5","voting",5,0,52,78,90,0.865408795002213,0.820083297816076,-0.369041834337471,0.202116591083749
"study 2","dynamic","study 2_s264","study 2_dynamic_1","voting",1,0,15,18,49,-1.67769659324984,-1.26425925533302,-0.178929374224228,0.485079818600998
"study 2","dynamic","study 2_s264","study 2_dynamic_2","voting",2,0,10,9,9,-1.67769659324984,-1.26425925533302,-0.682168239229871,-2.20980806251565
"study 2","dynamic","study 2_s264","study 2_dynamic_3","voting",3,0,68,19,50,-1.67769659324984,-1.26425925533302,-0.123013944779157,0.552452015628914
"study 2","dynamic","study 2_s264","study 2_dynamic_4","voting",4,0,25,51,51,-1.67769659324984,-1.26425925533302,1.66627979746313,0.61982421265683
"study 2","dynamic","study 2_s264","study 2_dynamic_5","voting",5,0,11,9,50,-1.67769659324984,-1.26425925533302,-0.682168239229871,0.552452015628914
"study 2","dynamic","study 2_s265","study 2_dynamic_1","voting",1,0,31,69,52,0.263727709453621,-0.62788918379635,-0.0335492576670425,-0.242539909300499
"study 2","dynamic","study 2_s265","study 2_dynamic_2","voting",2,0,45,70,58,0.263727709453621,-0.62788918379635,0.0223661717780289,0.161693272866999
"study 2","dynamic","study 2_s265","study 2_dynamic_3","voting",3,0,32,81,57,0.263727709453621,-0.62788918379635,0.637435895673815,0.0943210758390827
"study 2","dynamic","study 2_s265","study 2_dynamic_4","voting",4,0,12,65,54,0.263727709453621,-0.62788918379635,-0.257210975447328,-0.107795515244666
"study 2","dynamic","study 2_s265","study 2_dynamic_5","voting",5,0,1,63,57,0.263727709453621,-0.62788918379635,-0.369041834337471,0.0943210758390827
"study 2","dynamic","study 2_s266","study 2_dynamic_1","voting",1,0,76,51,100,-0.787208586637921,0.773969524516317,0.424957263782543,0.943210758390828
"study 2","dynamic","study 2_s266","study 2_dynamic_2","voting",2,0,100,50,71,-0.787208586637921,0.773969524516317,0.369041834337471,-1.01058295541874
"study 2","dynamic","study 2_s266","study 2_dynamic_3","voting",3,0,26,12,76,-0.787208586637921,0.773969524516317,-1.75574448457524,-0.673721970279163
"study 2","dynamic","study 2_s266","study 2_dynamic_4","voting",4,0,39,52,83,-0.787208586637921,0.773969524516317,0.480872693227614,-0.202116591083749
"study 2","dynamic","study 2_s266","study 2_dynamic_5","voting",5,0,32,52,100,-0.787208586637921,0.773969524516317,0.480872693227614,0.943210758390828
"study 2","dynamic","study 2_s267","study 2_dynamic_1","voting",1,0,29,59,64,-0.658849955054222,-0.240533488078376,0.693351325118886,0
"study 2","dynamic","study 2_s267","study 2_dynamic_2","voting",2,0,35,18,61,-0.658849955054222,-0.240533488078376,-1.59918128212904,-0.202116591083749
"study 2","dynamic","study 2_s267","study 2_dynamic_3","voting",3,0,34,56,59,-0.658849955054222,-0.240533488078376,0.525605036783671,-0.336860985139582
"study 2","dynamic","study 2_s267","study 2_dynamic_4","voting",4,0,48,50,71,-0.658849955054222,-0.240533488078376,0.190112460113243,0.471605379195414
"study 2","dynamic","study 2_s267","study 2_dynamic_5","voting",5,0,38,50,65,-0.658849955054222,-0.240533488078376,0.190112460113243,0.0673721970279163
"study 2","dynamic","study 2_s273","study 2_dynamic_1","voting",1,0,4,59,69,-0.795231001111902,-0.286647261378135,0.883463785232128,0.404233182167498
"study 2","dynamic","study 2_s273","study 2_dynamic_2","voting",2,0,6,76,82,-0.795231001111902,-0.286647261378135,1.83402608579834,1.28007174353041
"study 2","dynamic","study 2_s273","study 2_dynamic_3","voting",3,0,5,12,38,-0.795231001111902,-0.286647261378135,-1.74456139868623,-1.68430492569791
"study 2","dynamic","study 2_s273","study 2_dynamic_4","voting",4,0,3,19,76,-0.795231001111902,-0.286647261378135,-1.35315339257073,0.875838561362912
"study 2","dynamic","study 2_s273","study 2_dynamic_5","voting",5,0,2,50,50,-0.795231001111902,-0.286647261378135,0.380224920226486,-0.875838561362912
"study 2","dynamic","study 2_s274","study 2_dynamic_1","voting",1,0,1,35,45,-1.14821723796708,-1.46715985785196,0.0335492576670429,0.512028697412164
"study 2","dynamic","study 2_s274","study 2_dynamic_2","voting",2,0,1,4,3,-1.14821723796708,-1.46715985785196,-1.69982905513017,-2.31760357776032
"study 2","dynamic","study 2_s274","study 2_dynamic_3","voting",3,0,2,49,55,-1.14821723796708,-1.46715985785196,0.816365269898043,1.18575066769133
"study 2","dynamic","study 2_s274","study 2_dynamic_4","voting",4,0,1,34,43,-1.14821723796708,-1.46715985785196,-0.0223661717780285,0.377284303356331
"study 2","dynamic","study 2_s274","study 2_dynamic_5","voting",5,0,1,50,41,-1.14821723796708,-1.46715985785196,0.872280699343114,0.242539909300499
"study 2","dynamic","study 2_s275","study 2_dynamic_1","voting",1,0,41,87,89,0.432198413407227,0.441950356758054,0.738083668674943,0.687196409684747
"study 2","dynamic","study 2_s275","study 2_dynamic_2","voting",2,0,74,67,67,0.432198413407227,0.441950356758054,-0.380224920226486,-0.794991924929412
"study 2","dynamic","study 2_s275","study 2_dynamic_3","voting",3,0,5,61,79,0.432198413407227,0.441950356758054,-0.715717496896914,0.0134744394055835
"study 2","dynamic","study 2_s275","study 2_dynamic_4","voting",4,0,93,80,86,0.432198413407227,0.441950356758054,0.346675662559443,0.485079818600998
"study 2","dynamic","study 2_s275","study 2_dynamic_5","voting",5,0,17,74,73,0.432198413407227,0.441950356758054,0.0111830858890144,-0.390758742761914
"study 2","dynamic","study 2_s281","study 2_dynamic_1","voting",1,0,37,100,100,1.48313470949877,1.41956235071294,0,0
"study 2","dynamic","study 2_s281","study 2_dynamic_2","voting",2,0,37,100,100,1.48313470949877,1.41956235071294,0,0
"study 2","dynamic","study 2_s281","study 2_dynamic_3","voting",3,0,37,100,100,1.48313470949877,1.41956235071294,0,0
"study 2","dynamic","study 2_s281","study 2_dynamic_4","voting",4,0,39,100,100,1.48313470949877,1.41956235071294,0,0
"study 2","dynamic","study 2_s281","study 2_dynamic_5","voting",5,0,39,100,100,1.48313470949877,1.41956235071294,0,0
"study 2","dynamic","study 2_s283","study 2_dynamic_1","voting",1,0,0,0,50,-2.12695180379279,-0.886126314275,-0.559154294450714,0
"study 2","dynamic","study 2_s283","study 2_dynamic_2","voting",2,0,0,0,49,-2.12695180379279,-0.886126314275,-0.559154294450714,-0.0673721970279163
"study 2","dynamic","study 2_s283","study 2_dynamic_3","voting",3,0,0,0,51,-2.12695180379279,-0.886126314275,-0.559154294450714,0.0673721970279163
"study 2","dynamic","study 2_s283","study 2_dynamic_4","voting",4,0,0,0,50,-2.12695180379279,-0.886126314275,-0.559154294450714,0
"study 2","dynamic","study 2_s283","study 2_dynamic_5","voting",5,0,0,50,50,-2.12695180379279,-0.886126314275,2.23661717780286,0
"study 2","dynamic","study 2_s293","study 2_dynamic_1","voting",1,0,0,0,10,-1.66165176430188,-1.10747242611384,-1.20777327601354,-2.37150133538265
"study 2","dynamic","study 2_s293","study 2_dynamic_2","voting",2,0,0,38,67,-1.66165176430188,-1.10747242611384,0.917013042899171,1.46871389520858
"study 2","dynamic","study 2_s293","study 2_dynamic_3","voting",3,0,0,70,92,-1.66165176430188,-1.10747242611384,2.70630678514146,3.15301882090648
"study 2","dynamic","study 2_s293","study 2_dynamic_4","voting",4,0,0,0,38,-1.66165176430188,-1.10747242611384,-1.20777327601354,-0.485079818600998
"study 2","dynamic","study 2_s293","study 2_dynamic_5","voting",5,0,0,0,19,-1.66165176430188,-1.10747242611384,-1.20777327601354,-1.76515156213141
"study 2","dynamic","study 2_s294","study 2_dynamic_1","voting",1,0,20,40,39,0.135369077869921,-0.461879599917219,-1.47616733734989,-1.36091837996391
"study 2","dynamic","study 2_s294","study 2_dynamic_2","voting",2,0,48,68,59,0.135369077869921,-0.461879599917219,0.089464687112114,-0.0134744394055835
"study 2","dynamic","study 2_s294","study 2_dynamic_3","voting",3,0,53,52,53,0.135369077869921,-0.461879599917219,-0.805182184009029,-0.417707621573081
"study 2","dynamic","study 2_s294","study 2_dynamic_4","voting",4,0,67,82,70,0.135369077869921,-0.461879599917219,0.872280699343114,0.727619727901496
"study 2","dynamic","study 2_s294","study 2_dynamic_5","voting",5,0,80,90,75,0.135369077869921,-0.461879599917219,1.31960413490369,1.06448071304108
"study 2","dynamic","study 2_s299","study 2_dynamic_1","voting",1,0,83,90,94,0.39208634103732,0.377391074138392,0.961745386455229,1.11837847066341
"study 2","dynamic","study 2_s299","study 2_dynamic_2","voting",2,0,55,34,42,0.39208634103732,0.377391074138392,-2.16951866246877,-2.38497577478824
"study 2","dynamic","study 2_s299","study 2_dynamic_3","voting",3,0,81,73,79,0.39208634103732,0.377391074138392,0.0111830858890144,0.107795515244666
"study 2","dynamic","study 2_s299","study 2_dynamic_4","voting",4,0,69,67,72,0.39208634103732,0.377391074138392,-0.324309490781414,-0.363809863950748
"study 2","dynamic","study 2_s299","study 2_dynamic_5","voting",5,0,66,100,100,0.39208634103732,0.377391074138392,1.52089968090594,1.52261165283091
"study 2","dynamic","study 2_s301","study 2_dynamic_1","voting",1,0,1,12,12,-1.10008275112319,-1.66083770571095,-1.31960413490369,-1.42829057699183
"study 2","dynamic","study 2_s301","study 2_dynamic_2","voting",2,0,1,8,10,-1.10008275112319,-1.66083770571095,-1.54326585268397,-1.56303497104766
"study 2","dynamic","study 2_s301","study 2_dynamic_3","voting",3,0,1,59,51,-1.10008275112319,-1.66083770571095,1.30842104901467,1.19922510709691
"study 2","dynamic","study 2_s301","study 2_dynamic_4","voting",4,0,1,9,5,-1.10008275112319,-1.66083770571095,-1.4873504232389,-1.89989595618724
"study 2","dynamic","study 2_s301","study 2_dynamic_5","voting",5,0,1,90,88,-1.10008275112319,-1.66083770571095,3.04179936181189,3.69199639712981
"study 2","dynamic","study 2_s302","study 2_dynamic_1","voting",1,0,78,29,89,-1.38888967218651,-0.62788918379635,0.0335492576670429,2.2502313807324
"study 2","dynamic","study 2_s302","study 2_dynamic_2","voting",2,0,6,13,43,-1.38888967218651,-0.62788918379635,-0.8610976134541,-0.848889682551746
"study 2","dynamic","study 2_s302","study 2_dynamic_3","voting",3,0,8,28,52,-1.38888967218651,-0.62788918379635,-0.0223661717780285,-0.242539909300499
"study 2","dynamic","study 2_s302","study 2_dynamic_4","voting",4,0,12,21,42,-1.38888967218651,-0.62788918379635,-0.413774177893528,-0.916261879579662
"study 2","dynamic","study 2_s302","study 2_dynamic_5","voting",5,0,18,51,52,-1.38888967218651,-0.62788918379635,1.26368870545861,-0.242539909300499
"study 2","dynamic","study 2_s308","study 2_dynamic_1","voting",1,0,9,9,77,-1.60549486298401,-0.139083186818907,-0.782816012231,0.727619727901496
"study 2","dynamic","study 2_s308","study 2_dynamic_2","voting",2,0,8,79,91,-1.60549486298401,-0.139083186818907,3.131264048924,1.67083048629232
"study 2","dynamic","study 2_s308","study 2_dynamic_3","voting",3,0,9,12,80,-1.60549486298401,-0.139083186818907,-0.615069723895786,0.929736318985245
"study 2","dynamic","study 2_s308","study 2_dynamic_4","voting",4,0,4,5,32,-1.60549486298401,-0.139083186818907,-1.00647773001129,-2.30412913835474
"study 2","dynamic","study 2_s308","study 2_dynamic_5","voting",5,0,6,10,51,-1.60549486298401,-0.139083186818907,-0.726900582785929,-1.02405739482433
"study 2","dynamic","study 2_s311","study 2_dynamic_1","voting",1,0,51,85,50,0.560557044990927,-0.498770618557026,0.447323435560571,-0.565926455034497
"study 2","dynamic","study 2_s311","study 2_dynamic_2","voting",2,0,100,100,80,0.560557044990927,-0.498770618557026,1.28605487723664,1.45523945580299
"study 2","dynamic","study 2_s311","study 2_dynamic_3","voting",3,0,100,50,50,0.560557044990927,-0.498770618557026,-1.50971659501693,-0.565926455034497
"study 2","dynamic","study 2_s311","study 2_dynamic_4","voting",4,0,100,50,51,0.560557044990927,-0.498770618557026,-1.50971659501693,-0.498554258006581
"study 2","dynamic","study 2_s311","study 2_dynamic_5","voting",5,0,100,100,61,0.560557044990927,-0.498770618557026,1.28605487723664,0.175167712272583
"study 2","dynamic","study 2_s313","study 2_dynamic_1","voting",1,0,39,94,96,1.21839503185739,1.18899348421415,0.0335492576670425,0.0673721970279163
"study 2","dynamic","study 2_s313","study 2_dynamic_2","voting",2,0,42,85,86,1.21839503185739,1.18899348421415,-0.4696896073386,-0.606349773251247
"study 2","dynamic","study 2_s313","study 2_dynamic_3","voting",3,0,59,100,100,1.21839503185739,1.18899348421415,0.369041834337471,0.336860985139582
"study 2","dynamic","study 2_s313","study 2_dynamic_4","voting",4,0,83,88,93,1.21839503185739,1.18899348421415,-0.301943319003386,-0.134744394055833
"study 2","dynamic","study 2_s313","study 2_dynamic_5","voting",5,0,27,100,100,1.21839503185739,1.18899348421415,0.369041834337471,0.336860985139582
"study 2","dynamic","study 2_s314","study 2_dynamic_1","voting",1,0,4,51,62,-0.45026717873071,-0.286647261378135,-0.044732343556057,-0.0673721970279163
"study 2","dynamic","study 2_s314","study 2_dynamic_2","voting",2,0,3,50,60,-0.45026717873071,-0.286647261378135,-0.100647773001128,-0.202116591083749
