"study","group","SID","item","content","trial","sharing_type","msg_share","msg_rel_self","msg_rel_social","msg_rel_self_between","msg_rel_social_between","msg_rel_self_within","msg_rel_social_within"
"study 5","none","study 5_s034","covid_50","covid",9,0,77,93,94,-0.0381176070389313,0.399163560413454,1.76068596934929,1.25412787091303
"study 5","none","study 5_s035","covid_40","covid",1,0,0,0,11,-2.61319354143957,-2.95599147603848,-0.0713791609195657,0.435105587867787
"study 5","none","study 5_s035","covid_44","covid",10,0,0,0,0,-2.61319354143957,-2.95599147603848,-0.0713791609195657,-0.12797223172582
"study 5","none","study 5_s035","covid_46","covid",2,0,0,0,0,-2.61319354143957,-2.95599147603848,-0.0713791609195657,-0.12797223172582
"study 5","none","study 5_s035","covid_48","covid",3,0,0,0,0,-2.61319354143957,-2.95599147603848,-0.0713791609195657,-0.12797223172582
"study 5","none","study 5_s035","climate_47","climate",4,0,0,0,0,-2.61319354143957,-2.95599147603848,-0.0713791609195657,-0.12797223172582
"study 5","none","study 5_s035","climate_49","climate",5,0,0,15,14,-2.61319354143957,-2.95599147603848,0.642412448276092,0.588672265938771
"study 5","none","study 5_s035","climate_41","climate",6,0,0,0,0,-2.61319354143957,-2.95599147603848,-0.0713791609195657,-0.12797223172582
"study 5","none","study 5_s035","climate_45","climate",7,0,0,0,0,-2.61319354143957,-2.95599147603848,-0.0713791609195657,-0.12797223172582
"study 5","none","study 5_s035","climate_43","climate",8,0,0,0,0,-2.61319354143957,-2.95599147603848,-0.0713791609195657,-0.12797223172582
"study 5","none","study 5_s035","covid_42","covid",9,0,0,0,0,-2.61319354143957,-2.95599147603848,-0.0713791609195657,-0.12797223172582
"study 5","none","study 5_s036","covid_68","covid",1,0,3,83,84,-0.0711919768385726,0.283986596475552,1.31813517164798,0.859973397197508
"study 5","none","study 5_s036","climate_69","climate",10,0,30,15,52,-0.0711919768385726,0.283986596475552,-1.91772012337233,-0.778071168892984
"study 5","none","study 5_s036","climate_65","climate",2,0,0,11,12,-0.0711919768385726,0.283986596475552,-2.10806455249117,-2.8256268765061
"study 5","none","study 5_s036","climate_61","climate",3,0,20,65,71,-0.0711919768385726,0.283986596475552,0.461585240613192,0.194517792223246
"study 5","none","study 5_s036","covid_60","covid",4,0,14,28,55,-0.0711919768385726,0.283986596475552,-1.2991007287361,-0.624504490822
"study 5","none","study 5_s036","climate_63","climate",5,0,29,84,84,-0.0711919768385726,0.283986596475552,1.36572127892769,0.859973397197508
"study 5","none","study 5_s036","climate_67","climate",6,0,23,54,56,-0.0711919768385726,0.283986596475552,-0.0618619394636235,-0.573315598131673
"study 5","none","study 5_s036","covid_64","covid",7,0,49,70,93,-0.0711919768385726,0.283986596475552,0.699515777011744,1.32067343141046
"study 5","none","study 5_s036","covid_66","covid",8,0,36,64,75,-0.0711919768385726,0.283986596475552,0.413999133333481,0.399273362984557
"study 5","none","study 5_s036","covid_62","covid",9,0,68,79,90,-0.0711919768385726,0.283986596475552,1.12779074252914,1.16710675333948
"study 5","none","study 5_s039","covid_18","covid",1,0,14,38,86,0.0989047821310107,0.599471323783718,-0.994549642145949,0.639861158629099
"study 5","none","study 5_s039","climate_17","climate",10,0,81,56,89,0.0989047821310107,0.599471323783718,-0.13799971111116,0.793427836700082
"study 5","none","study 5_s039","climate_13","climate",2,0,28,51,65,0.0989047821310107,0.599471323783718,-0.375930247509713,-0.435105587867787
"study 5","none","study 5_s039","climate_19","climate",3,0,40,68,69,0.0989047821310107,0.599471323783718,0.433033576245365,-0.230350017106476
"study 5","none","study 5_s039","covid_16","covid",4,0,28,67,74,0.0989047821310107,0.599471323783718,0.385447468965655,0.0255944463451639
"study 5","none","study 5_s039","climate_11","climate",5,0,7,82,82,0.0989047821310107,0.599471323783718,1.09923907816131,0.435105587867787
"study 5","none","study 5_s039","climate_15","climate",6,0,57,86,87,0.0989047821310107,0.599471323783718,1.28958350728015,0.691050051319427
"study 5","none","study 5_s039","covid_14","covid",7,0,17,58,67,0.0989047821310107,0.599471323783718,-0.0428274965517394,-0.332727802487131
"study 5","none","study 5_s039","covid_10","covid",8,0,3,27,58,0.0989047821310107,0.599471323783718,-1.51799682222276,-0.793427836700082
"study 5","none","study 5_s039","covid_12","covid",9,0,8,56,58,0.0989047821310107,0.599471323783718,-0.13799971111116,-0.793427836700082
"study 5","none","study 5_s040","climate_3","climate",1,0,50,83,83,-0.430285134663248,-0.211775117865853,1.67978958697378,1.31555454214143
"study 5","none","study 5_s040","climate_5","climate",10,0,33,15,39,-0.430285134663248,-0.211775117865853,-1.55606570804653,-0.936756736233
"study 5","none","study 5_s040","covid_6","covid",2,0,24,31,21,-0.430285134663248,-0.211775117865853,-0.794687991571165,-1.8581568046589
"study 5","none","study 5_s040","covid_8","covid",3,0,55,66,56,-0.430285134663248,-0.211775117865853,0.870825763218702,-0.0665455604974261
"study 5","none","study 5_s040","covid_0","covid",4,0,18,14,28,-0.430285134663248,-0.211775117865853,-1.60365181532624,-1.49983455582661
"study 5","none","study 5_s040","climate_7","climate",5,0,61,56,56,-0.430285134663248,-0.211775117865853,0.394964690421597,-0.0665455604974261
"study 5","none","study 5_s040","climate_1","climate",6,0,49,34,62,-0.430285134663248,-0.211775117865853,-0.651929669732034,0.240587795644541
"study 5","none","study 5_s040","covid_4","covid",7,0,65,53,88,-0.430285134663248,-0.211775117865853,0.252206368582465,1.57149900559307
"study 5","none","study 5_s040","climate_9","climate",8,0,76,84,86,-0.430285134663248,-0.211775117865853,1.72737569425349,1.46912122021241
"study 5","none","study 5_s040","covid_2","covid",9,0,60,41,54,-0.430285134663248,-0.211775117865853,-0.31882691877406,-0.168923345878082
"study 5","none","study 5_s041","covid_108","covid",1,0,0,0,0,-1.73908519673476,-2.07964501129357,-0.95172214559421,-1.02377785380656
"study 5","none","study 5_s041","covid_106","covid",10,0,0,100,100,-1.73908519673476,-2.07964501129357,3.80688858237684,4.09511141522623
"study 5","none","study 5_s041","climate_107","climate",2,0,0,100,100,-1.73908519673476,-2.07964501129357,3.80688858237684,4.09511141522623
"study 5","none","study 5_s041","covid_104","covid",3,0,0,0,0,-1.73908519673476,-2.07964501129357,-0.95172214559421,-1.02377785380656
"study 5","none","study 5_s041","climate_109","climate",4,0,0,0,0,-1.73908519673476,-2.07964501129357,-0.95172214559421,-1.02377785380656
"study 5","none","study 5_s041","covid_102","covid",5,0,0,0,0,-1.73908519673476,-2.07964501129357,-0.95172214559421,-1.02377785380656
"study 5","none","study 5_s041","climate_101","climate",6,0,0,0,0,-1.73908519673476,-2.07964501129357,-0.95172214559421,-1.02377785380656
"study 5","none","study 5_s041","covid_100","covid",7,0,0,0,0,-1.73908519673476,-2.07964501129357,-0.95172214559421,-1.02377785380656
"study 5","none","study 5_s041","climate_103","climate",8,0,0,0,0,-1.73908519673476,-2.07964501129357,-0.95172214559421,-1.02377785380656
"study 5","none","study 5_s041","climate_105","climate",9,0,0,0,0,-1.73908519673476,-2.07964501129357,-0.95172214559421,-1.02377785380656
"study 5","none","study 5_s042","covid_32","covid",1,0,56,60,46,0.396574110327781,0.263955820138525,-0.247447757854495,-1.06472896795882
"study 5","none","study 5_s042","covid_38","covid",10,0,78,72,77,0.396574110327781,0.263955820138525,0.323585529502031,0.522126705441345
"study 5","none","study 5_s042","covid_36","covid",2,0,67,63,75,0.396574110327781,0.263955820138525,-0.104689436015363,0.419748920060689
"study 5","none","study 5_s042","climate_37","climate",3,0,69,68,75,0.396574110327781,0.263955820138525,0.133241100383189,0.419748920060689
"study 5","none","study 5_s042","covid_34","covid",4,0,72,51,50,0.396574110327781,0.263955820138525,-0.675722723371889,-0.859973397197508
"study 5","none","study 5_s042","climate_31","climate",5,0,83,82,61,0.396574110327781,0.263955820138525,0.799446602299136,-0.296895577603902
"study 5","none","study 5_s042","covid_30","covid",6,0,67,61,66,0.396574110327781,0.263955820138525,-0.199861650574784,-0.0409511141522622
"study 5","none","study 5_s042","climate_39","climate",7,0,80,66,74,0.396574110327781,0.263955820138525,0.0380688858237683,0.368560027370361
"study 5","none","study 5_s042","climate_33","climate",8,0,75,68,73,0.396574110327781,0.263955820138525,0.133241100383189,0.317371134680033
"study 5","none","study 5_s042","climate_35","climate",9,0,74,61,71,0.396574110327781,0.263955820138525,-0.199861650574784,0.214993349299377
"study 5","none","study 5_s043","covid_12","covid",1,0,81,86,79,1.36045574448875,1.08020995587235,0.0190344429118845,-0.209874460030344
"study 5","none","study 5_s043","climate_13","climate",10,0,92,90,76,1.36045574448875,1.08020995587235,0.209378872030726,-0.363441138101328
"study 5","none","study 5_s043","covid_16","covid",2,0,87,87,95,1.36045574448875,1.08020995587235,0.0666205501915949,0.609147823014902
"study 5","none","study 5_s043","climate_19","climate",3,0,71,93,85,1.36045574448875,1.08020995587235,0.352137193869858,0.0972588961116233
"study 5","none","study 5_s043","climate_17","climate",4,0,81,79,87,1.36045574448875,1.08020995587235,-0.314068308046089,0.199636681492279
"study 5","none","study 5_s043","covid_14","covid",5,0,76,83,79,1.36045574448875,1.08020995587235,-0.123723878927247,-0.209874460030344
"study 5","none","study 5_s043","climate_11","climate",6,0,88,82,84,1.36045574448875,1.08020995587235,-0.171309986206957,0.0460700034212954
"study 5","none","study 5_s043","covid_10","covid",7,0,85,90,81,1.36045574448875,1.08020995587235,0.209378872030726,-0.107496674649688
"study 5","none","study 5_s043","climate_15","climate",8,0,82,81,89,1.36045574448875,1.08020995587235,-0.218896093486668,0.302014466872935
"study 5","none","study 5_s043","covid_18","covid",9,0,80,85,76,1.36045574448875,1.08020995587235,-0.028551664367826,-0.363441138101328
"study 5","none","study 5_s044","climate_67","climate",1,0,69,75,79,-2.25410038361489,-2.22486813973701,3.13592446973292,3.1685924575313
"study 5","none","study 5_s044","climate_63","climate",10,0,0,0,0,-2.25410038361489,-2.22486813973701,-0.433033576245365,-0.875330065004607
"study 5","none","study 5_s044","climate_65","climate",2,0,18,14,22,-2.25410038361489,-2.22486813973701,0.233171925670581,0.250825574182607
"study 5","none","study 5_s044","covid_64","covid",3,0,1,1,69,-2.25410038361489,-2.22486813973701,-0.385447468965655,2.65670353062802
"study 5","none","study 5_s044","covid_66","covid",4,0,1,1,1,-2.25410038361489,-2.22486813973701,-0.385447468965655,-0.824141172314279
"study 5","none","study 5_s044","climate_69","climate",5,0,0,0,0,-2.25410038361489,-2.22486813973701,-0.433033576245365,-0.875330065004607
"study 5","none","study 5_s044","covid_68","covid",6,0,0,0,0,-2.25410038361489,-2.22486813973701,-0.433033576245365,-0.875330065004607
"study 5","none","study 5_s044","covid_60","covid",7,0,0,0,0,-2.25410038361489,-2.22486813973701,-0.433033576245365,-0.875330065004607
"study 5","none","study 5_s044","climate_61","climate",8,0,1,0,0,-2.25410038361489,-2.22486813973701,-0.433033576245365,-0.875330065004607
"study 5","none","study 5_s044","covid_62","covid",9,0,0,0,0,-2.25410038361489,-2.22486813973701,-0.433033576245365,-0.875330065004607
"study 5","none","study 5_s045","climate_97","climate",1,0,0,77,72,0.29262609095748,0.559409771109666,0.666205501915947,-0.0358322248832297
"study 5","none","study 5_s045","covid_90","covid",10,0,0,0,56,0.29262609095748,0.559409771109666,-2.99792475862176,-0.854854507928476
"study 5","none","study 5_s045","climate_91","climate",2,0,45,71,81,0.29262609095748,0.559409771109666,0.380688858237684,0.424867809329721
"study 5","none","study 5_s045","climate_99","climate",3,0,76,100,100,0.29262609095748,0.559409771109666,1.76068596934929,1.39745677044595
"study 5","none","study 5_s045","covid_92","covid",4,0,27,50,62,0.29262609095748,0.559409771109666,-0.618619394636236,-0.547721151786509
"study 5","none","study 5_s045","covid_98","covid",5,0,82,61,70,0.29262609095748,0.559409771109666,-0.095172214559421,-0.138210010263885
"study 5","none","study 5_s045","covid_96","covid",6,0,85,85,89,0.29262609095748,0.559409771109666,1.04689436015363,0.834378950852344
"study 5","none","study 5_s045","climate_93","climate",7,0,0,51,51,0.29262609095748,0.559409771109666,-0.571033287356526,-1.11079897138012
"study 5","none","study 5_s045","climate_95","climate",8,0,69,71,71,0.29262609095748,0.559409771109666,0.380688858237684,-0.0870211175735576
"study 5","none","study 5_s045","covid_94","covid",9,0,70,64,75,0.29262609095748,0.559409771109666,0.0475861072797105,0.117734453187754
"study 5","none","study 5_s046","covid_42","covid",1,0,96,100,93,1.64395034277139,1.64607938739335,0.399723301149568,-0.0716644497664593
"study 5","none","study 5_s046","covid_46","covid",10,0,91,86,96,1.64395034277139,1.64607938739335,-0.266482200766378,0.0819022283045243
"study 5","none","study 5_s046","climate_49","climate",2,0,98,99,91,1.64395034277139,1.64607938739335,0.352137193869858,-0.174042235147115
"study 5","none","study 5_s046","covid_40","covid",3,0,100,88,97,1.64395034277139,1.64607938739335,-0.171309986206957,0.133091120994852
"study 5","none","study 5_s046","climate_41","climate",4,0,98,85,96,1.64395034277139,1.64607938739335,-0.314068308046089,0.0819022283045243
"study 5","none","study 5_s046","climate_47","climate",5,0,100,87,95,1.64395034277139,1.64607938739335,-0.218896093486668,0.0307133356141964
"study 5","none","study 5_s046","covid_48","covid",6,0,87,92,95,1.64395034277139,1.64607938739335,0.0190344429118845,0.0307133356141964
"study 5","none","study 5_s046","climate_43","climate",7,0,96,90,96,1.64395034277139,1.64607938739335,-0.0761377716475365,0.0819022283045243
"study 5","none","study 5_s046","climate_45","climate",8,0,89,99,90,1.64395034277139,1.64607938739335,0.352137193869858,-0.225231127837443
"study 5","none","study 5_s046","covid_44","covid",9,0,86,90,95,1.64395034277139,1.64607938739335,-0.0761377716475365,0.0307133356141964
"study 5","none","study 5_s047","climate_61","climate",1,0,23,49,49,-0.680705363146246,-0.687506055870232,0.314068308046089,0.0614266712283936
"study 5","none","study 5_s047","covid_62","covid",10,0,13,37,62,-0.680705363146246,-0.687506055870232,-0.256964979310437,0.726882276202656
"study 5","none","study 5_s047","climate_65","climate",2,0,38,49,49,-0.680705363146246,-0.687506055870232,0.314068308046089,0.0614266712283936
"study 5","none","study 5_s047","climate_69","climate",3,0,13,60,57,-0.680705363146246,-0.687506055870232,0.837515488122905,0.470937812751017
"study 5","none","study 5_s047","covid_60","covid",4,0,30,23,11,-0.680705363146246,-0.687506055870232,-0.923170481226383,-1.88375125100407
"study 5","none","study 5_s047","covid_68","covid",5,0,49,50,66,-0.680705363146246,-0.687506055870232,0.3616544153258,0.931637846963968
"study 5","none","study 5_s047","climate_63","climate",6,0,20,27,26,-0.680705363146246,-0.687506055870232,-0.732826052107541,-1.11591786064915
"study 5","none","study 5_s047","covid_66","covid",7,0,16,30,49,-0.680705363146246,-0.687506055870232,-0.59006773026841,0.0614266712283936
"study 5","none","study 5_s047","covid_64","covid",8,0,50,50,59,-0.680705363146246,-0.687506055870232,0.3616544153258,0.573315598131673
"study 5","none","study 5_s047","climate_67","climate",9,0,39,49,50,-0.680705363146246,-0.687506055870232,0.314068308046089,0.112615563918722
"study 5","none","study 5_s049","covid_106","covid",1,0,92,97,89,1.96524422082505,1.57597167021376,-0.0666205501915949,-0.204755570761312
"study 5","none","study 5_s049","covid_102","covid",10,0,97,99,94,1.96524422082505,1.57597167021376,0.028551664367826,0.0511888926903279
"study 5","none","study 5_s049","covid_100","covid",2,0,99,99,95,1.96524422082505,1.57597167021376,0.028551664367826,0.102377785380656
"study 5","none","study 5_s049","climate_103","climate",3,0,97,98,91,1.96524422082505,1.57597167021376,-0.0190344429118845,-0.102377785380656
"study 5","none","study 5_s049","climate_101","climate",4,0,96,97,95,1.96524422082505,1.57597167021376,-0.0666205501915949,0.102377785380656
