"study","group","SID","item","article_cond","content","trial","sharing_type","msg_share","msg_rel_self","msg_rel_social","msg_rel_self_between","msg_rel_social_between","msg_rel_self_within","msg_rel_social_within"
"study 6","self","study 6_s058","climate_25","control","climate",4,1,38,39,39,-0.939978202877623,-1.04403145561938,0.0656666042332793,-0.120555333117864
"study 6","self","study 6_s058","climate_27","self","climate",5,1,48,49,49,-0.939978202877623,-1.04403145561938,0.476082880691275,0.343119025027766
"study 6","self","study 6_s058","climate_21","self","climate",6,1,35,34,33,-0.939978202877623,-1.04403145561938,-0.139541533995718,-0.398759948005242
"study 6","self","study 6_s058","climate_23","control","climate",7,1,23,23,23,-0.939978202877623,-1.04403145561938,-0.590999438099513,-0.862434306150871
"study 6","self","study 6_s058","health_28","self","health",8,1,46,47,47,-0.939978202877623,-1.04403145561938,0.393999625399676,0.25038415339864
"study 6","self","study 6_s058","health_22","control","health",9,1,46,46,46,-0.939978202877623,-1.04403145561938,0.352957997753876,0.204016717584077
"study 6","self","study 6_s063","climate_23","self","climate",1,1,0,0,0,-1.34233714008879,-1.88035205263491,-1.18610303896361,-1.14063892103825
"study 6","self","study 6_s063","climate_21","self","climate",10,1,0,100,100,-1.34233714008879,-1.88035205263491,2.91805972561635,3.49610466041805
"study 6","self","study 6_s063","health_20","control","health",2,1,0,64,12,-1.34233714008879,-1.88035205263491,1.44056113036756,-0.584229691263494
"study 6","self","study 6_s063","climate_25","control","climate",3,1,0,0,0,-1.34233714008879,-1.88035205263491,-1.18610303896361,-1.14063892103825
"study 6","self","study 6_s063","health_22","self","health",4,1,0,5,4,-1.34233714008879,-1.88035205263491,-0.980894900734609,-0.955169177779997
"study 6","self","study 6_s063","health_28","control","health",5,1,0,0,0,-1.34233714008879,-1.88035205263491,-1.18610303896361,-1.14063892103825
"study 6","self","study 6_s063","climate_27","control","climate",6,1,58,70,75,-1.34233714008879,-1.88035205263491,1.68681089624236,2.33691876505397
"study 6","self","study 6_s063","health_24","control","health",7,1,0,0,0,-1.34233714008879,-1.88035205263491,-1.18610303896361,-1.14063892103825
"study 6","self","study 6_s063","climate_29","self","climate",8,1,0,50,55,-1.34233714008879,-1.88035205263491,0.865978343326371,1.40957004876271
"study 6","self","study 6_s063","health_26","self","health",9,1,0,0,0,-1.34233714008879,-1.88035205263491,-1.18610303896361,-1.14063892103825
"study 6","self","study 6_s064","climate_35","control","climate",1,1,20,7,30,-1.08672087409581,-1.18177837748076,-1.12043643473033,-0.408033435168154
"study 6","self","study 6_s064","health_30","control","health",10,1,45,44,36,-1.08672087409581,-1.18177837748076,0.398103788164256,-0.129828820280776
"study 6","self","study 6_s064","health_38","control","health",2,1,20,29,59,-1.08672087409581,-1.18177837748076,-0.217520626522738,0.936622203454172
"study 6","self","study 6_s064","climate_33","self","climate",3,1,39,66,66,-1.08672087409581,-1.18177837748076,1.30101959637185,1.26119425415611
"study 6","self","study 6_s064","health_32","self","health",4,1,43,54,48,-1.08672087409581,-1.18177837748076,0.808520064622251,0.42658040949398
"study 6","self","study 6_s064","climate_37","self","climate",5,1,37,19,21,-1.08672087409581,-1.18177837748076,-0.627936902980733,-0.825340357499221
"study 6","self","study 6_s064","health_34","self","health",6,1,73,89,89,-1.08672087409581,-1.18177837748076,2.24497703222524,2.32764527789106
"study 6","self","study 6_s064","health_36","self","health",7,1,21,7,8,-1.08672087409581,-1.18177837748076,-1.12043643473033,-1.42811702308854
"study 6","self","study 6_s064","climate_31","control","climate",8,1,23,19,17,-1.08672087409581,-1.18177837748076,-0.627936902980733,-1.01081010075747
"study 6","self","study 6_s064","climate_39","control","climate",9,1,32,9,14,-1.08672087409581,-1.18177837748076,-1.03835317943873,-1.14991240820116
"study 6","self","study 6_s067","health_82","self","health",1,1,38,16,65,-0.637025591330389,-0.212630391527477,-1.14095724855323,0.301388332794659
"study 6","self","study 6_s067","climate_85","self","climate",10,1,43,88,88,-0.637025591330389,-0.212630391527477,1.81403994194434,1.36783935652961
"study 6","self","study 6_s067","climate_83","self","climate",2,1,22,70,68,-0.637025591330389,-0.212630391527477,1.07529064431995,0.440490640238348
"study 6","self","study 6_s067","climate_81","control","climate",3,1,15,25,36,-0.637025591330389,-0.212630391527477,-0.771582599741031,-1.04326730582767
"study 6","self","study 6_s067","climate_89","control","climate",4,1,55,44,46,-0.637025591330389,-0.212630391527477,0.00820832552916003,-0.579592947682037
"study 6","self","study 6_s067","health_86","self","health",5,1,43,77,79,-0.637025591330389,-0.212630391527477,1.36258203784055,0.950532434198541
"study 6","self","study 6_s067","climate_87","control","climate",6,1,20,29,35,-0.637025591330389,-0.212630391527477,-0.607416089157833,-1.08963474164223
"study 6","self","study 6_s067","health_88","self","health",7,1,42,18,80,-0.637025591330389,-0.212630391527477,-1.05887399326163,0.996899870013104
"study 6","self","study 6_s067","health_84","control","health",8,1,9,61,63,-0.637025591330389,-0.212630391527477,0.705915995507753,0.208653461165533
"study 6","self","study 6_s067","health_80","control","health",9,1,2,10,25,-0.637025591330389,-0.212630391527477,-1.38720701442802,-1.55330909978786
"study 6","self","study 6_s069","health_100","self","health",1,1,75,77,79,0.328635857976419,0.121897847278733,0.525332833866234,0.635233870659513
"study 6","self","study 6_s069","climate_105","self","climate",10,1,44,74,65,0.328635857976419,0.121897847278733,0.402207950928836,-0.0139102307443688
"study 6","self","study 6_s069","health_102","control","health",2,1,48,78,78,0.328635857976419,0.121897847278733,0.566374461512034,0.58886643484495
"study 6","self","study 6_s069","climate_109","control","climate",3,1,0,81,51,0.328635857976419,0.121897847278733,0.689499344449432,-0.66305433214825
"study 6","self","study 6_s069","health_106","control","health",4,1,0,22,51,0.328635857976419,0.121897847278733,-1.73195668665274,-0.66305433214825
"study 6","self","study 6_s069","climate_101","self","climate",5,1,49,73,48,0.328635857976419,0.121897847278733,0.361166323283036,-0.802156639591939
"study 6","self","study 6_s069","health_108","control","health",6,1,0,0,22,0.328635857976419,0.121897847278733,-2.63487249486033,-2.00770997077058
"study 6","self","study 6_s069","climate_103","self","climate",7,1,73,47,75,0.328635857976419,0.121897847278733,-0.705915995507753,0.449764127401261
"study 6","self","study 6_s069","health_104","control","health",8,1,83,94,88,0.328635857976419,0.121897847278733,1.22304050384483,1.05254079299058
"study 6","self","study 6_s069","climate_107","self","climate",9,1,78,96,96,0.328635857976419,0.121897847278733,1.30512375913643,1.42348027950708
"study 6","self","study 6_s070","health_106","control","health",1,1,99,93,100,0.186626821313654,0.69256366641874,1.30512375913643,1.0710877673164
"study 6","self","study 6_s070","health_104","self","health",10,1,90,80,96,0.186626821313654,0.69256366641874,0.771582599741031,0.885618024058153
"study 6","self","study 6_s070","climate_101","self","climate",2,1,99,67,82,0.186626821313654,0.69256366641874,0.238041440345637,0.236473922654271
"study 6","self","study 6_s070","climate_107","control","climate",3,1,76,86,88,0.186626821313654,0.69256366641874,1.01783236561583,0.514678537541649
"study 6","self","study 6_s070","health_108","control","health",4,1,12,1,69,0.186626821313654,0.69256366641874,-2.47070598427713,-0.366302742935048
"study 6","self","study 6_s070","health_102","self","health",5,1,99,86,99,0.186626821313654,0.69256366641874,1.01783236561583,1.02472033150184
"study 6","self","study 6_s070","climate_105","self","climate",6,1,9,0,25,0.186626821313654,0.69256366641874,-2.51174761192293,-2.40646991877582
