"study","group","SID","item","content","trial","sharing_type","msg_share","msg_rel_self","msg_rel_social","msg_rel_self_between","msg_rel_social_between","msg_rel_self_within","msg_rel_social_within"
"study 3","control","study 3_s084","study 3_control_1","voting",1,0,49,100,100,1.25952666126283,0.834596675424647,0.226160004120385,0.677659893346645
"study 3","control","study 3_s084","study 3_control_2","voting",2,0,47,100,100,1.25952666126283,0.834596675424647,0.226160004120385,0.677659893346645
"study 3","control","study 3_s084","study 3_control_3","voting",3,0,52,100,100,1.25952666126283,0.834596675424647,0.226160004120385,0.677659893346645
"study 3","control","study 3_s084","study 3_control_4","voting",4,0,50,81,50,1.25952666126283,0.834596675424647,-0.904640016481539,-2.71063957338658
"study 3","control","study 3_s084","study 3_control_5","voting",5,0,47,100,100,1.25952666126283,0.834596675424647,0.226160004120385,0.677659893346645
"study 3","control","study 3_s087","study 3_control_1","voting",1,0,50,18,92,-0.233413949760585,0.420486138764327,-2.76153268189101,0.582787508278114
"study 3","control","study 3_s087","study 3_control_2","voting",2,0,41,60,70,-0.233413949760585,0.420486138764327,-0.261869478455183,-0.908064257084505
"study 3","control","study 3_s087","study 3_control_3","voting",3,0,57,82,82,-0.233413949760585,0.420486138764327,1.04747791382073,-0.0948723850685307
"study 3","control","study 3_s087","study 3_control_4","voting",4,0,51,71,81,-0.233413949760585,0.420486138764327,0.392804217682773,-0.162638374403195
"study 3","control","study 3_s087","study 3_control_5","voting",5,0,51,91,92,-0.233413949760585,0.420486138764327,1.58312002884269,0.582787508278114
"study 3","control","study 3_s090","study 3_control_1","voting",1,0,16,96,97,1.14685189816673,1.11067036653153,0.130934739227591,0.176191572270127
"study 3","control","study 3_s090","study 3_control_2","voting",2,0,16,92,93,1.14685189816673,1.11067036653153,-0.107128423004393,-0.0948723850685307
"study 3","control","study 3_s090","study 3_control_3","voting",3,0,11,94,95,1.14685189816673,1.11067036653153,0.0119031581115994,0.0406595936007983
"study 3","control","study 3_s090","study 3_control_4","voting",4,0,17,97,96,1.14685189816673,1.11067036653153,0.190450529785587,0.108425582935463
"study 3","control","study 3_s090","study 3_control_5","voting",5,0,7,90,91,1.14685189816673,1.11067036653153,-0.226160004120385,-0.23040436373786
"study 3","control","study 3_s091","study 3_control_1","voting",1,0,100,81,100,0.24545379339787,1.36164644935596,0.380901059571175,0.108425582935463
"study 3","control","study 3_s091","study 3_control_2","voting",2,0,100,71,100,0.24545379339787,1.36164644935596,-0.214256846008785,0.108425582935463
"study 3","control","study 3_s091","study 3_control_3","voting",3,0,94,81,100,0.24545379339787,1.36164644935596,0.380901059571175,0.108425582935463
"study 3","control","study 3_s091","study 3_control_4","voting",4,0,93,90,100,0.24545379339787,1.36164644935596,0.916543174593139,0.108425582935463
"study 3","control","study 3_s091","study 3_control_5","voting",5,0,93,50,92,0.24545379339787,1.36164644935596,-1.4640884477267,-0.433702331741853
"study 3","control","study 3_s093","study 3_control_1","voting",1,0,0,62,78,0.264232920580555,0.307546901493331,-0.773705277253948,-0.243957561604792
"study 3","control","study 3_s093","study 3_control_2","voting",2,0,0,80,81,0.264232920580555,0.307546901493331,0.29757895278998,-0.0406595936007983
"study 3","control","study 3_s093","study 3_control_3","voting",3,0,0,81,90,0.264232920580555,0.307546901493331,0.357094743347976,0.569234310411182
"study 3","control","study 3_s093","study 3_control_4","voting",4,0,8,71,71,0.264232920580555,0.307546901493331,-0.238063162231984,-0.718319486947443
"study 3","control","study 3_s093","study 3_control_5","voting",5,0,5,81,88,0.264232920580555,0.307546901493331,0.357094743347976,0.433702331741853
"study 3","control","study 3_s095","study 3_control_1","voting",1,0,27,65,66,-0.101960059481793,-0.483027759403643,-0.130934739227591,-0.203297968003994
"study 3","control","study 3_s095","study 3_control_2","voting",2,0,14,69,68,-0.101960059481793,-0.483027759403643,0.107128423004393,-0.0677659893346645
"study 3","control","study 3_s095","study 3_control_3","voting",3,0,6,65,66,-0.101960059481793,-0.483027759403643,-0.130934739227591,-0.203297968003994
"study 3","control","study 3_s095","study 3_control_4","voting",4,0,21,65,73,-0.101960059481793,-0.483027759403643,-0.130934739227591,0.271063957338658
"study 3","control","study 3_s095","study 3_control_5","voting",5,0,12,72,72,-0.101960059481793,-0.483027759403643,0.285675794678381,0.203297968003994
"study 3","control","study 3_s097","study 3_control_1","voting",1,0,16,71,69,-0.0550122415250819,-0.0814660268845447,0.166644213562389,-0.433702331741853
"study 3","control","study 3_s097","study 3_control_2","voting",2,0,33,75,70,-0.0550122415250819,-0.0814660268845447,0.404707375794373,-0.365936342407189
"study 3","control","study 3_s097","study 3_control_3","voting",3,0,66,72,84,-0.0550122415250819,-0.0814660268845447,0.226160004120385,0.582787508278114
"study 3","control","study 3_s097","study 3_control_4","voting",4,0,52,49,82,-0.0550122415250819,-0.0814660268845447,-1.14270317871352,0.447255529608785
"study 3","control","study 3_s097","study 3_control_5","voting",5,0,18,74,72,-0.0550122415250819,-0.0814660268845447,0.345191585236377,-0.23040436373786
"study 3","control","study 3_s099","study 3_control_1","voting",1,0,13,70,10,-0.364867840039377,-1.58732252383116,0.499932640687166,-2.80551195845511
"study 3","control","study 3_s099","study 3_control_2","voting",2,0,5,69,71,-0.364867840039377,-1.58732252383116,0.44041685012917,1.32821339095942
"study 3","control","study 3_s099","study 3_control_3","voting",3,0,59,81,86,-0.364867840039377,-1.58732252383116,1.15460633682512,2.34470323097939
"study 3","control","study 3_s099","study 3_control_4","voting",4,0,18,60,51,-0.364867840039377,-1.58732252383116,-0.0952252648927937,-0.0271063957338657
"study 3","control","study 3_s099","study 3_control_5","voting",5,0,5,28,39,-0.364867840039377,-1.58732252383116,-1.99973056274867,-0.84029826774984
"study 3","control","study 3_s100","study 3_control_1","voting",1,0,2,61,81,-0.411815657996088,0.972633520978087,0.0238063162231983,-0.758979080548243
"study 3","control","study 3_s100","study 3_control_2","voting",2,0,19,61,80,-0.411815657996088,0.972633520978087,0.0238063162231983,-0.826745069882907
"study 3","control","study 3_s100","study 3_control_3","voting",3,0,31,50,100,-0.411815657996088,0.972633520978087,-0.630867379914758,0.528574716810383
"study 3","control","study 3_s100","study 3_control_4","voting",4,0,3,60,100,-0.411815657996088,0.972633520978087,-0.0357094743347977,0.528574716810383
"study 3","control","study 3_s100","study 3_control_5","voting",5,0,32,71,100,-0.411815657996088,0.972633520978087,0.618964221803158,0.528574716810383
"study 3","control","study 3_s102","study 3_control_1","voting",1,0,52,71,90,0.348738992902635,0.571071788458989,-0.345191585236377,0.284617155205591
"study 3","control","study 3_s102","study 3_control_2","voting",2,0,75,74,89,0.348738992902635,0.571071788458989,-0.166644213562389,0.216851165870927
"study 3","control","study 3_s102","study 3_control_3","voting",3,0,84,84,87,0.348738992902635,0.571071788458989,0.428513692017571,0.0813191872015976
"study 3","control","study 3_s102","study 3_control_4","voting",4,0,68,74,81,0.348738992902635,0.571071788458989,-0.166644213562389,-0.325276748806389
"study 3","control","study 3_s102","study 3_control_5","voting",5,0,72,81,82,0.348738992902635,0.571071788458989,0.249966320343583,-0.257510759471725
"study 3","control","study 3_s105","study 3_control_1","voting",1,0,8,100,100,1.43792836949834,1.46203688248574,0,0
"study 3","control","study 3_s105","study 3_control_2","voting",2,0,65,100,100,1.43792836949834,1.46203688248574,0,0
"study 3","control","study 3_s105","study 3_control_3","voting",3,0,51,100,100,1.43792836949834,1.46203688248574,0,0
"study 3","control","study 3_s105","study 3_control_4","voting",4,0,50,100,100,1.43792836949834,1.46203688248574,0,0
"study 3","control","study 3_s105","study 3_control_5","voting",5,0,48,100,100,1.43792836949834,1.46203688248574,0,0
"study 3","control","study 3_s106","study 3_control_1","voting",1,0,88,82,82,-0.393036530813403,0.307546901493331,1.24983160171792,0.0271063957338662
"study 3","control","study 3_s106","study 3_control_2","voting",2,0,89,15,85,-0.393036530813403,0.307546901493331,-2.73772636566782,0.23040436373786
"study 3","control","study 3_s106","study 3_control_3","voting",3,0,93,71,90,-0.393036530813403,0.307546901493331,0.59515790557996,0.569234310411182
"study 3","control","study 3_s106","study 3_control_4","voting",4,0,76,58,72,-0.393036530813403,0.307546901493331,-0.178547371673988,-0.650553497612779
"study 3","control","study 3_s106","study 3_control_5","voting",5,0,88,79,79,-0.393036530813403,0.307546901493331,1.07128423004393,-0.176191572270127
"study 3","control","study 3_s107","study 3_control_1","voting",1,0,79,91,91,-0.0737913687077667,-0.344990913850203,1.38076634094551,1.34176658882636
"study 3","control","study 3_s107","study 3_control_2","voting",2,0,50,44,40,-0.0737913687077667,-0.344990913850203,-1.4164758152803,-2.11429886724153
"study 3","control","study 3_s107","study 3_control_3","voting",3,0,48,64,70,-0.0737913687077667,-0.344990913850203,-0.226160004120385,-0.0813191872015976
"study 3","control","study 3_s107","study 3_control_4","voting",4,0,43,58,73,-0.0737913687077667,-0.344990913850203,-0.583254747468361,0.121978780802396
"study 3","control","study 3_s107","study 3_control_5","voting",5,0,82,82,82,-0.0737913687077667,-0.344990913850203,0.845124225923543,0.731872684814377
"study 3","control","study 3_s111","study 3_control_1","voting",1,0,15,80,82,0.480192883181426,0.294998097352109,0.0238063162231987,0.0406595936007983
"study 3","control","study 3_s111","study 3_control_2","voting",2,0,43,82,81,0.480192883181426,0.294998097352109,0.142837897339191,-0.0271063957338662
"study 3","control","study 3_s111","study 3_control_3","voting",3,0,50,91,100,0.480192883181426,0.294998097352109,0.678480012361155,1.26044740162476
"study 3","control","study 3_s111","study 3_control_4","voting",4,0,2,61,61,0.480192883181426,0.294998097352109,-1.10699370437873,-1.38242618242716
"study 3","control","study 3_s111","study 3_control_5","voting",5,0,49,84,83,0.480192883181426,0.294998097352109,0.261869478455183,0.108425582935463
"study 3","control","study 3_s113","study 3_control_1","voting",1,0,19,25,44,-0.984579037067966,-0.922235904346406,-1.39266949905711,-1.21978780802396
"study 3","control","study 3_s113","study 3_control_2","voting",2,0,68,60,76,-0.984579037067966,-0.922235904346406,0.690383170472754,0.948723850685303
"study 3","control","study 3_s113","study 3_control_3","voting",3,0,25,59,79,-0.984579037067966,-0.922235904346406,0.630867379914758,1.1520218186893
"study 3","control","study 3_s113","study 3_control_4","voting",4,0,45,46,48,-0.984579037067966,-0.922235904346406,-0.14283789733919,-0.948723850685303
"study 3","control","study 3_s113","study 3_control_5","voting",5,0,24,52,63,-0.984579037067966,-0.922235904346406,0.214256846008786,0.0677659893346645
"study 3","control","study 3_s115","study 3_control_1","voting",1,0,0,60,60,0.142168593893106,-0.144210047590654,-0.737995802919151,-0.975830246419169
"study 3","control","study 3_s115","study 3_control_2","voting",2,0,0,61,70,0.142168593893106,-0.144210047590654,-0.678480012361155,-0.298170353072524
"study 3","control","study 3_s115","study 3_control_3","voting",3,0,0,100,100,0.142168593893106,-0.144210047590654,1.64263581940069,1.73480932696741
"study 3","control","study 3_s115","study 3_control_4","voting",4,0,0,60,60,0.142168593893106,-0.144210047590654,-0.737995802919151,-0.975830246419169
"study 3","control","study 3_s115","study 3_control_5","voting",5,0,0,81,82,0.142168593893106,-0.144210047590654,0.511835798798765,0.51502151894345
"study 3","control","study 3_s117","study 3_control_1","voting",1,0,0,61,70,-0.355478276448034,-0.432832542838756,-0.0476126324463966,0.0135531978669331
"study 3","control","study 3_s117","study 3_control_2","voting",2,0,0,51,60,-0.355478276448034,-0.432832542838756,-0.642770538026357,-0.664106695479712
"study 3","control","study 3_s117","study 3_control_3","voting",3,0,0,71,100,-0.355478276448034,-0.432832542838756,0.547545273133563,2.04653287790687
"study 3","control","study 3_s117","study 3_control_4","voting",4,0,0,50,19,-0.355478276448034,-0.432832542838756,-0.702286328584353,-3.44251225820096
"study 3","control","study 3_s117","study 3_control_5","voting",5,0,0,76,100,-0.355478276448034,-0.432832542838756,0.845124225923543,2.04653287790687
"study 3","control","study 3_s118","study 3_control_1","voting",1,0,22,85,78,-0.0737913687077667,0.0816684269513384,1.02367159759753,0
"study 3","control","study 3_s118","study 3_control_2","voting",2,0,73,81,82,-0.0737913687077667,0.0816684269513384,0.785608435365547,0.271063957338658
"study 3","control","study 3_s118","study 3_control_3","voting",3,0,66,60,81,-0.0737913687077667,0.0816684269513384,-0.464223166352369,0.203297968003994
"study 3","control","study 3_s118","study 3_control_4","voting",4,0,53,70,73,-0.0737913687077667,0.0816684269513384,0.130934739227591,-0.338829946673323
"study 3","control","study 3_s118","study 3_control_5","voting",5,0,41,43,76,-0.0737913687077667,0.0816684269513384,-1.4759916058383,-0.135531978669329
"study 3","control","study 3_s121","study 3_control_1","voting",1,0,19,100,100,1.43792836949834,1.46203688248574,0,0
"study 3","control","study 3_s121","study 3_control_2","voting",2,0,28,100,100,1.43792836949834,1.46203688248574,0,0
"study 3","control","study 3_s121","study 3_control_3","voting",3,0,35,100,100,1.43792836949834,1.46203688248574,0,0
"study 3","control","study 3_s121","study 3_control_4","voting",4,0,18,100,100,1.43792836949834,1.46203688248574,0,0
"study 3","control","study 3_s121","study 3_control_5","voting",5,0,21,100,100,1.43792836949834,1.46203688248574,0,0
"study 3","control","study 3_s123","study 3_control_1","voting",1,0,29,100,100,1.43792836949834,1.46203688248574,0,0
"study 3","control","study 3_s123","study 3_control_2","voting",2,0,18,100,100,1.43792836949834,1.46203688248574,0,0
"study 3","control","study 3_s123","study 3_control_3","voting",3,0,62,100,100,1.43792836949834,1.46203688248574,0,0
"study 3","control","study 3_s123","study 3_control_4","voting",4,0,83,100,100,1.43792836949834,1.46203688248574,0,0
"study 3","control","study 3_s123","study 3_control_5","voting",5,0,30,100,100,1.43792836949834,1.46203688248574,0,0
"study 3","control","study 3_s124","study 3_control_1","voting",1,0,28,55,58,-0.411815657996088,-1.18576079131206,-0.333288427124778,0.0135531978669331
"study 3","control","study 3_s124","study 3_control_2","voting",2,0,11,49,53,-0.411815657996088,-1.18576079131206,-0.690383170472754,-0.325276748806389
