"group","SID","item","survey_name","value"
"control","s107","msg_sharing_broad_3","msg_sharing_broad","48"
"control","s111","msg_sharing_broad_3","msg_sharing_broad","50"
"control","s113","msg_sharing_broad_3","msg_sharing_broad","25"
"control","s115","msg_sharing_broad_3","msg_sharing_broad","0"
"control","s117","msg_sharing_broad_3","msg_sharing_broad","0"
"control","s118","msg_sharing_broad_3","msg_sharing_broad","66"
"control","s121","msg_sharing_broad_3","msg_sharing_broad","35"
"control","s123","msg_sharing_broad_3","msg_sharing_broad","62"
"control","s124","msg_sharing_broad_3","msg_sharing_broad","30"
"control","s127","msg_sharing_broad_3","msg_sharing_broad","1"
"control","s129","msg_sharing_broad_3","msg_sharing_broad","81"
"control","s130","msg_sharing_broad_3","msg_sharing_broad","7"
"control","s133","msg_sharing_broad_3","msg_sharing_broad","52"
"control","s134","msg_sharing_broad_3","msg_sharing_broad","37"
"control","s137","msg_sharing_broad_3","msg_sharing_broad","80"
"control","s138","msg_sharing_broad_3","msg_sharing_broad","5"
"control","s140","msg_sharing_broad_3","msg_sharing_broad","3"
"control","s141","msg_sharing_broad_3","msg_sharing_broad","37"
"control","s143","msg_sharing_broad_3","msg_sharing_broad","83"
"control","s146","msg_sharing_broad_3","msg_sharing_broad","84"
"control","s148","msg_sharing_broad_3","msg_sharing_broad","3"
"control","s150","msg_sharing_broad_3","msg_sharing_broad","0"
"control","s152","msg_sharing_broad_3","msg_sharing_broad","0"
"control","s154","msg_sharing_broad_3","msg_sharing_broad","0"
"control","s157","msg_sharing_broad_3","msg_sharing_broad","100"
"control","s159","msg_sharing_broad_3","msg_sharing_broad","0"
"control","s161","msg_sharing_broad_3","msg_sharing_broad","96"
"control","s162","msg_sharing_broad_3","msg_sharing_broad","76"
"control","s165","msg_sharing_broad_3","msg_sharing_broad","42"
"control","s166","msg_sharing_broad_3","msg_sharing_broad","94"
"control","s168","msg_sharing_broad_3","msg_sharing_broad","100"
"control","s171","msg_sharing_broad_3","msg_sharing_broad","68"
"control","s172","msg_sharing_broad_3","msg_sharing_broad","67"
"control","s175","msg_sharing_broad_3","msg_sharing_broad","1"
"control","s176","msg_sharing_broad_3","msg_sharing_broad","100"
"control","s178","msg_sharing_broad_3","msg_sharing_broad","99"
"control","s180","msg_sharing_broad_3","msg_sharing_broad","6"
"control","s182","msg_sharing_broad_3","msg_sharing_broad","100"
"control","s185","msg_sharing_broad_3","msg_sharing_broad","74"
"control","s188","msg_sharing_broad_3","msg_sharing_broad","34"
"control","s190","msg_sharing_broad_3","msg_sharing_broad","68"
"control","s191","msg_sharing_broad_3","msg_sharing_broad","28"
"control","s194","msg_sharing_broad_3","msg_sharing_broad","100"
"control","s195","msg_sharing_broad_3","msg_sharing_broad","86"
"control","s197","msg_sharing_broad_3","msg_sharing_broad","31"
"control","s198","msg_sharing_broad_3","msg_sharing_broad","17"
"control","s200","msg_sharing_broad_3","msg_sharing_broad","32"
"control","s203","msg_sharing_broad_3","msg_sharing_broad","30"
"control","s204","msg_sharing_broad_3","msg_sharing_broad","26"
"control","s206","msg_sharing_broad_3","msg_sharing_broad","18"
"control","s208","msg_sharing_broad_3","msg_sharing_broad","100"
"control","s210","msg_sharing_broad_3","msg_sharing_broad","7"
"control","s213","msg_sharing_broad_3","msg_sharing_broad","7"
"control","s215","msg_sharing_broad_3","msg_sharing_broad","67"
"control","s217","msg_sharing_broad_3","msg_sharing_broad","0"
"control","s218","msg_sharing_broad_3","msg_sharing_broad","52"
"control","s220","msg_sharing_broad_3","msg_sharing_broad","27"
"control","s222","msg_sharing_broad_3","msg_sharing_broad","40"
"control","s224","msg_sharing_broad_3","msg_sharing_broad","76"
"control","s226","msg_sharing_broad_3","msg_sharing_broad","1"
"control","s228","msg_sharing_broad_3","msg_sharing_broad","52"
"control","s229","msg_sharing_broad_3","msg_sharing_broad","88"
"control","s231","msg_sharing_broad_3","msg_sharing_broad","93"
"control","s235","msg_sharing_broad_3","msg_sharing_broad","41"
"control","s236","msg_sharing_broad_3","msg_sharing_broad","0"
"control","s239","msg_sharing_broad_3","msg_sharing_broad","23"
"control","s241","msg_sharing_broad_3","msg_sharing_broad","48"
"control","s242","msg_sharing_broad_3","msg_sharing_broad","22"
"control","s244","msg_sharing_broad_3","msg_sharing_broad","8"
"control","s246","msg_sharing_broad_3","msg_sharing_broad","100"
"control","s002","msg_sharing_narrow_3","msg_sharing_narrow","100"
"control","s005","msg_sharing_narrow_3","msg_sharing_narrow","97"
"control","s007","msg_sharing_narrow_3","msg_sharing_narrow","100"
"control","s008","msg_sharing_narrow_3","msg_sharing_narrow","31"
"control","s010","msg_sharing_narrow_3","msg_sharing_narrow","100"
"control","s012","msg_sharing_narrow_3","msg_sharing_narrow","81"
"control","s014","msg_sharing_narrow_3","msg_sharing_narrow","94"
"control","s017","msg_sharing_narrow_3","msg_sharing_narrow","78"
"control","s019","msg_sharing_narrow_3","msg_sharing_narrow","94"
"control","s021","msg_sharing_narrow_3","msg_sharing_narrow","0"
"control","s023","msg_sharing_narrow_3","msg_sharing_narrow","57"
"control","s024","msg_sharing_narrow_3","msg_sharing_narrow","0"
"control","s026","msg_sharing_narrow_3","msg_sharing_narrow","6"
"control","s029","msg_sharing_narrow_3","msg_sharing_narrow","71"
"control","s031","msg_sharing_narrow_3","msg_sharing_narrow","24"
"control","s032","msg_sharing_narrow_3","msg_sharing_narrow","100"
"control","s034","msg_sharing_narrow_3","msg_sharing_narrow","37"
"control","s036","msg_sharing_narrow_3","msg_sharing_narrow","85"
"control","s038","msg_sharing_narrow_3","msg_sharing_narrow","100"
"control","s040","msg_sharing_narrow_3","msg_sharing_narrow","30"
"control","s043","msg_sharing_narrow_3","msg_sharing_narrow","78"
"control","s045","msg_sharing_narrow_3","msg_sharing_narrow","31"
"control","s047","msg_sharing_narrow_3","msg_sharing_narrow","73"
"control","s048","msg_sharing_narrow_3","msg_sharing_narrow","19"
"control","s050","msg_sharing_narrow_3","msg_sharing_narrow","12"
"control","s052","msg_sharing_narrow_3","msg_sharing_narrow","82"
"control","s054","msg_sharing_narrow_3","msg_sharing_narrow","82"
"control","s056","msg_sharing_narrow_3","msg_sharing_narrow","16"
"control","s059","msg_sharing_narrow_3","msg_sharing_narrow","100"
"control","s060","msg_sharing_narrow_3","msg_sharing_narrow","69"
"control","s063","msg_sharing_narrow_3","msg_sharing_narrow","3"
"control","s065","msg_sharing_narrow_3","msg_sharing_narrow","19"
"control","s067","msg_sharing_narrow_3","msg_sharing_narrow","4"
"control","s069","msg_sharing_narrow_3","msg_sharing_narrow","100"
"control","s070","msg_sharing_narrow_3","msg_sharing_narrow","60"
"control","s071","msg_sharing_narrow_3","msg_sharing_narrow","49"
"control","s075","msg_sharing_narrow_3","msg_sharing_narrow","51"
"control","s077","msg_sharing_narrow_3","msg_sharing_narrow","72"
"control","s079","msg_sharing_narrow_3","msg_sharing_narrow","100"
"control","s080","msg_sharing_narrow_3","msg_sharing_narrow","26"
"control","s083","msg_sharing_narrow_3","msg_sharing_narrow","49"
"control","s084","msg_sharing_narrow_3","msg_sharing_narrow","97"
"control","s087","msg_sharing_narrow_3","msg_sharing_narrow","51"
"control","s090","msg_sharing_narrow_3","msg_sharing_narrow","94"
"control","s091","msg_sharing_narrow_3","msg_sharing_narrow","100"
"control","s093","msg_sharing_narrow_3","msg_sharing_narrow","8"
"control","s095","msg_sharing_narrow_3","msg_sharing_narrow","76"
"control","s097","msg_sharing_narrow_3","msg_sharing_narrow","75"
"control","s099","msg_sharing_narrow_3","msg_sharing_narrow","61"
"control","s100","msg_sharing_narrow_3","msg_sharing_narrow","66"
"control","s102","msg_sharing_narrow_3","msg_sharing_narrow","85"
"control","s105","msg_sharing_narrow_3","msg_sharing_narrow","100"
"control","s106","msg_sharing_narrow_3","msg_sharing_narrow","5"
"control","s107","msg_sharing_narrow_3","msg_sharing_narrow","56"
"control","s111","msg_sharing_narrow_3","msg_sharing_narrow","49"
"control","s113","msg_sharing_narrow_3","msg_sharing_narrow","48"
"control","s115","msg_sharing_narrow_3","msg_sharing_narrow","26"
"control","s117","msg_sharing_narrow_3","msg_sharing_narrow","0"
"control","s118","msg_sharing_narrow_3","msg_sharing_narrow","76"
"control","s121","msg_sharing_narrow_3","msg_sharing_narrow","8"
"control","s123","msg_sharing_narrow_3","msg_sharing_narrow","72"
"control","s124","msg_sharing_narrow_3","msg_sharing_narrow","48"
"control","s127","msg_sharing_narrow_3","msg_sharing_narrow","2"
"control","s129","msg_sharing_narrow_3","msg_sharing_narrow","57"
"control","s130","msg_sharing_narrow_3","msg_sharing_narrow","95"
"control","s133","msg_sharing_narrow_3","msg_sharing_narrow","79"
"control","s134","msg_sharing_narrow_3","msg_sharing_narrow","37"
"control","s137","msg_sharing_narrow_3","msg_sharing_narrow","80"
"control","s138","msg_sharing_narrow_3","msg_sharing_narrow","17"
"control","s140","msg_sharing_narrow_3","msg_sharing_narrow","91"
"control","s141","msg_sharing_narrow_3","msg_sharing_narrow","37"
"control","s143","msg_sharing_narrow_3","msg_sharing_narrow","83"
"control","s146","msg_sharing_narrow_3","msg_sharing_narrow","84"
"control","s148","msg_sharing_narrow_3","msg_sharing_narrow","3"
"control","s150","msg_sharing_narrow_3","msg_sharing_narrow","0"
"control","s152","msg_sharing_narrow_3","msg_sharing_narrow","0"
"control","s154","msg_sharing_narrow_3","msg_sharing_narrow","0"
"control","s157","msg_sharing_narrow_3","msg_sharing_narrow","100"
"control","s159","msg_sharing_narrow_3","msg_sharing_narrow","0"
"control","s161","msg_sharing_narrow_3","msg_sharing_narrow","69"
"control","s162","msg_sharing_narrow_3","msg_sharing_narrow","79"
"control","s165","msg_sharing_narrow_3","msg_sharing_narrow","48"
"control","s166","msg_sharing_narrow_3","msg_sharing_narrow","93"
"control","s168","msg_sharing_narrow_3","msg_sharing_narrow","100"
"control","s171","msg_sharing_narrow_3","msg_sharing_narrow","100"
"control","s172","msg_sharing_narrow_3","msg_sharing_narrow","76"
"control","s175","msg_sharing_narrow_3","msg_sharing_narrow","60"
"control","s176","msg_sharing_narrow_3","msg_sharing_narrow","50"
"control","s178","msg_sharing_narrow_3","msg_sharing_narrow","98"
"control","s180","msg_sharing_narrow_3","msg_sharing_narrow","7"
"control","s182","msg_sharing_narrow_3","msg_sharing_narrow","100"
"control","s185","msg_sharing_narrow_3","msg_sharing_narrow","62"
"control","s188","msg_sharing_narrow_3","msg_sharing_narrow","69"
"control","s190","msg_sharing_narrow_3","msg_sharing_narrow","89"
"control","s191","msg_sharing_narrow_3","msg_sharing_narrow","63"
"control","s194","msg_sharing_narrow_3","msg_sharing_narrow","99"
"control","s195","msg_sharing_narrow_3","msg_sharing_narrow","86"
"control","s197","msg_sharing_narrow_3","msg_sharing_narrow","100"
"control","s198","msg_sharing_narrow_3","msg_sharing_narrow","4"
"control","s200","msg_sharing_narrow_3","msg_sharing_narrow","65"
"control","s203","msg_sharing_narrow_3","msg_sharing_narrow","15"
"control","s204","msg_sharing_narrow_3","msg_sharing_narrow","75"
"control","s206","msg_sharing_narrow_3","msg_sharing_narrow","66"
"control","s208","msg_sharing_narrow_3","msg_sharing_narrow","100"
"control","s210","msg_sharing_narrow_3","msg_sharing_narrow","17"
"control","s213","msg_sharing_narrow_3","msg_sharing_narrow","8"
"control","s215","msg_sharing_narrow_3","msg_sharing_narrow","84"
"control","s217","msg_sharing_narrow_3","msg_sharing_narrow","0"
"control","s218","msg_sharing_narrow_3","msg_sharing_narrow","100"
"control","s220","msg_sharing_narrow_3","msg_sharing_narrow","96"
"control","s222","msg_sharing_narrow_3","msg_sharing_narrow","71"
"control","s224","msg_sharing_narrow_3","msg_sharing_narrow","87"
"control","s226","msg_sharing_narrow_3","msg_sharing_narrow","1"
"control","s228","msg_sharing_narrow_3","msg_sharing_narrow","80"
"control","s229","msg_sharing_narrow_3","msg_sharing_narrow","84"
"control","s231","msg_sharing_narrow_3","msg_sharing_narrow","92"
"control","s235","msg_sharing_narrow_3","msg_sharing_narrow","31"
"control","s236","msg_sharing_narrow_3","msg_sharing_narrow","0"
"control","s239","msg_sharing_narrow_3","msg_sharing_narrow","23"
"control","s241","msg_sharing_narrow_3","msg_sharing_narrow","80"
"control","s242","msg_sharing_narrow_3","msg_sharing_narrow","17"
"control","s244","msg_sharing_narrow_3","msg_sharing_narrow","8"
"control","s246","msg_sharing_narrow_3","msg_sharing_narrow","100"
"control","s002","msg_rel_self_4","msg_rel_self","93"
"control","s005","msg_rel_self_4","msg_rel_self","49"
"control","s007","msg_rel_self_4","msg_rel_self","88"
"control","s008","msg_rel_self_4","msg_rel_self","73"
"control","s010","msg_rel_self_4","msg_rel_self","91"
"control","s012","msg_rel_self_4","msg_rel_self","100"
"control","s014","msg_rel_self_4","msg_rel_self","87"
"control","s017","msg_rel_self_4","msg_rel_self","76"
"control","s019","msg_rel_self_4","msg_rel_self","30"
"control","s021","msg_rel_self_4","msg_rel_self","30"
"control","s023","msg_rel_self_4","msg_rel_self","60"
"control","s024","msg_rel_self_4","msg_rel_self","9"
"control","s026","msg_rel_self_4","msg_rel_self","8"
"control","s029","msg_rel_self_4","msg_rel_self","60"
"control","s031","msg_rel_self_4","msg_rel_self","70"
"control","s032","msg_rel_self_4","msg_rel_self","30"
"control","s034","msg_rel_self_4","msg_rel_self","32"
"control","s036","msg_rel_self_4","msg_rel_self","83"
"control","s038","msg_rel_self_4","msg_rel_self","100"
"control","s040","msg_rel_self_4","msg_rel_self","81"
"control","s043","msg_rel_self_4","msg_rel_self","59"
"control","s045","msg_rel_self_4","msg_rel_self","91"
"control","s047","msg_rel_self_4","msg_rel_self","11"
"control","s048","msg_rel_self_4","msg_rel_self","100"
"control","s050","msg_rel_self_4","msg_rel_self","5"
"control","s052","msg_rel_self_4","msg_rel_self","89"
"control","s054","msg_rel_self_4","msg_rel_self","75"
"control","s056","msg_rel_self_4","msg_rel_self","61"
"control","s059","msg_rel_self_4","msg_rel_self","97"
"control","s060","msg_rel_self_4","msg_rel_self","88"
"control","s063","msg_rel_self_4","msg_rel_self","69"
"control","s065","msg_rel_self_4","msg_rel_self","9"
"control","s067","msg_rel_self_4","msg_rel_self","75"
"control","s069","msg_rel_self_4","msg_rel_self","99"
"control","s070","msg_rel_self_4","msg_rel_self","35"
"control","s071","msg_rel_self_4","msg_rel_self","100"
"control","s075","msg_rel_self_4","msg_rel_self","50"
"control","s077","msg_rel_self_4","msg_rel_self","71"
"control","s079","msg_rel_self_4","msg_rel_self","100"
"control","s080","msg_rel_self_4","msg_rel_self","26"
"control","s083","msg_rel_self_4","msg_rel_self","51"
"control","s084","msg_rel_self_4","msg_rel_self","81"
"control","s087","msg_rel_self_4","msg_rel_self","71"
"control","s090","msg_rel_self_4","msg_rel_self","97"
"control","s091","msg_rel_self_4","msg_rel_self","90"
"control","s093","msg_rel_self_4","msg_rel_self","71"
"control","s095","msg_rel_self_4","msg_rel_self","65"
"control","s097","msg_rel_self_4","msg_rel_self","49"
"control","s099","msg_rel_self_4","msg_rel_self","60"
"control","s100","msg_rel_self_4","msg_rel_self","60"
"control","s102","msg_rel_self_4","msg_rel_self","74"
"control","s105","msg_rel_self_4","msg_rel_self","100"
"control","s106","msg_rel_self_4","msg_rel_self","58"
"control","s107","msg_rel_self_4","msg_rel_self","58"
"control","s111","msg_rel_self_4","msg_rel_self","61"
"control","s113","msg_rel_self_4","msg_rel_self","46"
"control","s115","msg_rel_self_4","msg_rel_self","60"
"control","s117","msg_rel_self_4","msg_rel_self","50"
"control","s118","msg_rel_self_4","msg_rel_self","70"
"control","s121","msg_rel_self_4","msg_rel_self","100"
"control","s123","msg_rel_self_4","msg_rel_self","100"
"control","s124","msg_rel_self_4","msg_rel_self","71"
"control","s127","msg_rel_self_4","msg_rel_self","13"
"control","s129","msg_rel_self_4","msg_rel_self","99"
"control","s130","msg_rel_self_4","msg_rel_self","60"
"control","s133","msg_rel_self_4","msg_rel_self","51"
"control","s134","msg_rel_self_4","msg_rel_self","71"
"control","s137","msg_rel_self_4","msg_rel_self","71"
"control","s138","msg_rel_self_4","msg_rel_self","68"
"control","s140","msg_rel_self_4","msg_rel_self","81"
"control","s141","msg_rel_self_4","msg_rel_self","87"
"control","s143","msg_rel_self_4","msg_rel_self","60"
"control","s146","msg_rel_self_4","msg_rel_self","82"
"control","s148","msg_rel_self_4","msg_rel_self","84"
"control","s150","msg_rel_self_4","msg_rel_self","48"
"control","s152","msg_rel_self_4","msg_rel_self","51"
"control","s154","msg_rel_self_4","msg_rel_self","0"
"control","s157","msg_rel_self_4","msg_rel_self","100"
"control","s159","msg_rel_self_4","msg_rel_self","92"
"control","s161","msg_rel_self_4","msg_rel_self","100"
"control","s162","msg_rel_self_4","msg_rel_self","72"
"control","s165","msg_rel_self_4","msg_rel_self","34"
"control","s166","msg_rel_self_4","msg_rel_self","85"
"control","s168","msg_rel_self_4","msg_rel_self","50"
"control","s171","msg_rel_self_4","msg_rel_self","100"
"control","s172","msg_rel_self_4","msg_rel_self","65"
"control","s175","msg_rel_self_4","msg_rel_self","74"
"control","s176","msg_rel_self_4","msg_rel_self","81"
"control","s178","msg_rel_self_4","msg_rel_self","99"
"control","s180","msg_rel_self_4","msg_rel_self","61"
"control","s182","msg_rel_self_4","msg_rel_self","100"
"control","s185","msg_rel_self_4","msg_rel_self","80"
"control","s188","msg_rel_self_4","msg_rel_self","81"
"control","s190","msg_rel_self_4","msg_rel_self","42"
"control","s191","msg_rel_self_4","msg_rel_self","81"
"control","s194","msg_rel_self_4","msg_rel_self","100"
"control","s195","msg_rel_self_4","msg_rel_self","100"
"control","s197","msg_rel_self_4","msg_rel_self","81"
"control","s198","msg_rel_self_4","msg_rel_self","64"
"control","s200","msg_rel_self_4","msg_rel_self","66"
"control","s203","msg_rel_self_4","msg_rel_self","59"
"control","s204","msg_rel_self_4","msg_rel_self","68"
"control","s206","msg_rel_self_4","msg_rel_self","18"
"control","s208","msg_rel_self_4","msg_rel_self","19"
"control","s210","msg_rel_self_4","msg_rel_self","24"
"control","s213","msg_rel_self_4","msg_rel_self","36"
"control","s215","msg_rel_self_4","msg_rel_self","51"
"control","s217","msg_rel_self_4","msg_rel_self","23"
"control","s218","msg_rel_self_4","msg_rel_self","50"
"control","s220","msg_rel_self_4","msg_rel_self","58"
"control","s222","msg_rel_self_4","msg_rel_self","62"
"control","s224","msg_rel_self_4","msg_rel_self","73"
"control","s226","msg_rel_self_4","msg_rel_self","33"
"control","s228","msg_rel_self_4","msg_rel_self","91"
"control","s229","msg_rel_self_4","msg_rel_self","95"
"control","s231","msg_rel_self_4","msg_rel_self","93"
"control","s235","msg_rel_self_4","msg_rel_self","72"
"control","s236","msg_rel_self_4","msg_rel_self","0"
"control","s239","msg_rel_self_4","msg_rel_self","54"
"control","s241","msg_rel_self_4","msg_rel_self","90"
"control","s242","msg_rel_self_4","msg_rel_self","30"
"control","s244","msg_rel_self_4","msg_rel_self","100"
"control","s246","msg_rel_self_4","msg_rel_self","100"
"control","s002","msg_rel_social_4","msg_rel_social","93"
"control","s005","msg_rel_social_4","msg_rel_social","49"
"control","s007","msg_rel_social_4","msg_rel_social","92"
"control","s008","msg_rel_social_4","msg_rel_social","81"
"control","s010","msg_rel_social_4","msg_rel_social","91"
"control","s012","msg_rel_social_4","msg_rel_social","100"
"control","s014","msg_rel_social_4","msg_rel_social","87"
"control","s017","msg_rel_social_4","msg_rel_social","77"
"control","s019","msg_rel_social_4","msg_rel_social","30"
"control","s021","msg_rel_social_4","msg_rel_social","0"
"control","s023","msg_rel_social_4","msg_rel_social","36"
"control","s024","msg_rel_social_4","msg_rel_social","50"
"control","s026","msg_rel_social_4","msg_rel_social","62"
"control","s029","msg_rel_social_4","msg_rel_social","77"
"control","s031","msg_rel_social_4","msg_rel_social","100"
"control","s032","msg_rel_social_4","msg_rel_social","23"
"control","s034","msg_rel_social_4","msg_rel_social","75"
"control","s036","msg_rel_social_4","msg_rel_social","75"
"control","s038","msg_rel_social_4","msg_rel_social","100"
"control","s040","msg_rel_social_4","msg_rel_social","81"
"control","s043","msg_rel_social_4","msg_rel_social","71"
"control","s045","msg_rel_social_4","msg_rel_social","71"
"control","s047","msg_rel_social_4","msg_rel_social","97"
"control","s048","msg_rel_social_4","msg_rel_social","100"
"control","s050","msg_rel_social_4","msg_rel_social","88"
"control","s052","msg_rel_social_4","msg_rel_social","92"
"control","s054","msg_rel_social_4","msg_rel_social","89"
"control","s056","msg_rel_social_4","msg_rel_social","70"
"control","s059","msg_rel_social_4","msg_rel_social","97"
"control","s060","msg_rel_social_4","msg_rel_social","89"
"control","s063","msg_rel_social_4","msg_rel_social","69"
"control","s065","msg_rel_social_4","msg_rel_social","35"
"control","s067","msg_rel_social_4","msg_rel_social","81"
"control","s069","msg_rel_social_4","msg_rel_social","97"
"control","s070","msg_rel_social_4","msg_rel_social","60"
"control","s071","msg_rel_social_4","msg_rel_social","100"
"control","s075","msg_rel_social_4","msg_rel_social","70"
"control","s077","msg_rel_social_4","msg_rel_social","71"
"control","s079","msg_rel_social_4","msg_rel_social","100"
"control","s080","msg_rel_social_4","msg_rel_social","24"
"control","s083","msg_rel_social_4","msg_rel_social","60"
"control","s084","msg_rel_social_4","msg_rel_social","50"
"control","s087","msg_rel_social_4","msg_rel_social","81"
"control","s090","msg_rel_social_4","msg_rel_social","96"
"control","s091","msg_rel_social_4","msg_rel_social","100"
"control","s093","msg_rel_social_4","msg_rel_social","71"
"control","s095","msg_rel_social_4","msg_rel_social","73"
"control","s097","msg_rel_social_4","msg_rel_social","82"
"control","s099","msg_rel_social_4","msg_rel_social","51"
"control","s100","msg_rel_social_4","msg_rel_social","100"
"control","s102","msg_rel_social_4","msg_rel_social","81"
"control","s105","msg_rel_social_4","msg_rel_social","100"
"control","s106","msg_rel_social_4","msg_rel_social","72"
"control","s107","msg_rel_social_4","msg_rel_social","73"
"control","s111","msg_rel_social_4","msg_rel_social","61"
"control","s113","msg_rel_social_4","msg_rel_social","48"
"control","s115","msg_rel_social_4","msg_rel_social","60"
"control","s117","msg_rel_social_4","msg_rel_social","19"
"control","s118","msg_rel_social_4","msg_rel_social","73"
"control","s121","msg_rel_social_4","msg_rel_social","100"
"control","s123","msg_rel_social_4","msg_rel_social","100"
"control","s124","msg_rel_social_4","msg_rel_social","71"
"control","s127","msg_rel_social_4","msg_rel_social","20"
"control","s129","msg_rel_social_4","msg_rel_social","91"
"control","s130","msg_rel_social_4","msg_rel_social","87"
"control","s133","msg_rel_social_4","msg_rel_social","50"
"control","s134","msg_rel_social_4","msg_rel_social","75"
"control","s137","msg_rel_social_4","msg_rel_social","100"
"control","s138","msg_rel_social_4","msg_rel_social","80"
"control","s140","msg_rel_social_4","msg_rel_social","100"
"control","s141","msg_rel_social_4","msg_rel_social","85"
"control","s143","msg_rel_social_4","msg_rel_social","71"
"control","s146","msg_rel_social_4","msg_rel_social","82"
"control","s148","msg_rel_social_4","msg_rel_social","87"
"control","s150","msg_rel_social_4","msg_rel_social","50"
"control","s152","msg_rel_social_4","msg_rel_social","48"
"control","s154","msg_rel_social_4","msg_rel_social","100"
"control","s157","msg_rel_social_4","msg_rel_social","100"
"control","s159","msg_rel_social_4","msg_rel_social","50"
"control","s161","msg_rel_social_4","msg_rel_social","87"
"control","s162","msg_rel_social_4","msg_rel_social","73"
"control","s165","msg_rel_social_4","msg_rel_social","49"
"control","s166","msg_rel_social_4","msg_rel_social","84"
"control","s168","msg_rel_social_4","msg_rel_social","50"
"control","s171","msg_rel_social_4","msg_rel_social","100"
"control","s172","msg_rel_social_4","msg_rel_social","66"
"control","s175","msg_rel_social_4","msg_rel_social","90"
"control","s176","msg_rel_social_4","msg_rel_social","81"
"control","s178","msg_rel_social_4","msg_rel_social","62"
"control","s180","msg_rel_social_4","msg_rel_social","29"
"control","s182","msg_rel_social_4","msg_rel_social","100"
"control","s185","msg_rel_social_4","msg_rel_social","80"
"control","s188","msg_rel_social_4","msg_rel_social","94"
"control","s190","msg_rel_social_4","msg_rel_social","80"
"control","s191","msg_rel_social_4","msg_rel_social","82"
"control","s194","msg_rel_social_4","msg_rel_social","100"
"control","s195","msg_rel_social_4","msg_rel_social","100"
"control","s197","msg_rel_social_4","msg_rel_social","81"
"control","s198","msg_rel_social_4","msg_rel_social","100"
"control","s200","msg_rel_social_4","msg_rel_social","94"
"control","s203","msg_rel_social_4","msg_rel_social","60"
"control","s204","msg_rel_social_4","msg_rel_social","78"
"control","s206","msg_rel_social_4","msg_rel_social","88"
"control","s208","msg_rel_social_4","msg_rel_social","19"
"control","s210","msg_rel_social_4","msg_rel_social","35"
"control","s213","msg_rel_social_4","msg_rel_social","84"
"control","s215","msg_rel_social_4","msg_rel_social","71"
"control","s217","msg_rel_social_4","msg_rel_social","22"
"control","s218","msg_rel_social_4","msg_rel_social","66"
"control","s220","msg_rel_social_4","msg_rel_social","61"
"control","s222","msg_rel_social_4","msg_rel_social","81"
"control","s224","msg_rel_social_4","msg_rel_social","57"
"control","s226","msg_rel_social_4","msg_rel_social","34"
"control","s228","msg_rel_social_4","msg_rel_social","86"
"control","s229","msg_rel_social_4","msg_rel_social","94"
"control","s231","msg_rel_social_4","msg_rel_social","95"
"control","s235","msg_rel_social_4","msg_rel_social","56"
"control","s236","msg_rel_social_4","msg_rel_social","79"
"control","s239","msg_rel_social_4","msg_rel_social","63"
"control","s241","msg_rel_social_4","msg_rel_social","90"
"control","s242","msg_rel_social_4","msg_rel_social","50"
"control","s244","msg_rel_social_4","msg_rel_social","100"
"control","s246","msg_rel_social_4","msg_rel_social","100"
"control","s002","msg_sharing_broad_4","msg_sharing_broad","100"
"control","s005","msg_sharing_broad_4","msg_sharing_broad","19"
"control","s007","msg_sharing_broad_4","msg_sharing_broad","100"
"control","s008","msg_sharing_broad_4","msg_sharing_broad","20"
"control","s010","msg_sharing_broad_4","msg_sharing_broad","89"
"control","s012","msg_sharing_broad_4","msg_sharing_broad","93"
"control","s014","msg_sharing_broad_4","msg_sharing_broad","73"
"control","s017","msg_sharing_broad_4","msg_sharing_broad","84"
"control","s019","msg_sharing_broad_4","msg_sharing_broad","6"
"control","s021","msg_sharing_broad_4","msg_sharing_broad","0"
"control","s023","msg_sharing_broad_4","msg_sharing_broad","43"
"control","s024","msg_sharing_broad_4","msg_sharing_broad","0"
"control","s026","msg_sharing_broad_4","msg_sharing_broad","11"
"control","s029","msg_sharing_broad_4","msg_sharing_broad","39"
"control","s031","msg_sharing_broad_4","msg_sharing_broad","4"
"control","s032","msg_sharing_broad_4","msg_sharing_broad","16"
"control","s034","msg_sharing_broad_4","msg_sharing_broad","18"
"control","s036","msg_sharing_broad_4","msg_sharing_broad","39"
"control","s038","msg_sharing_broad_4","msg_sharing_broad","9"
"control","s040","msg_sharing_broad_4","msg_sharing_broad","42"
"control","s043","msg_sharing_broad_4","msg_sharing_broad","100"
"control","s045","msg_sharing_broad_4","msg_sharing_broad","91"
"control","s047","msg_sharing_broad_4","msg_sharing_broad","46"
"control","s048","msg_sharing_broad_4","msg_sharing_broad","83"
"control","s050","msg_sharing_broad_4","msg_sharing_broad","7"
"control","s052","msg_sharing_broad_4","msg_sharing_broad","91"
"control","s054","msg_sharing_broad_4","msg_sharing_broad","1"
"control","s056","msg_sharing_broad_4","msg_sharing_broad","0"
"control","s059","msg_sharing_broad_4","msg_sharing_broad","90"
"control","s060","msg_sharing_broad_4","msg_sharing_broad","85"
"control","s063","msg_sharing_broad_4","msg_sharing_broad","4"
"control","s065","msg_sharing_broad_4","msg_sharing_broad","6"
"control","s067","msg_sharing_broad_4","msg_sharing_broad","4"
"control","s069","msg_sharing_broad_4","msg_sharing_broad","100"
"control","s070","msg_sharing_broad_4","msg_sharing_broad","50"
