"survey_name","group","SID","scale_name","item","value"
"GOTV 100 million message testing SHORT","dynamic","s549","msg_rel_social","3","92"
"GOTV 100 million message testing SHORT","dynamic","s549","msg_share","3","86"
"GOTV 100 million message testing SHORT","dynamic","s549","msg_rel_self","4","88"
"GOTV 100 million message testing SHORT","dynamic","s549","msg_rel_social","4","90"
"GOTV 100 million message testing SHORT","dynamic","s549","msg_share","4","75"
"GOTV 100 million message testing SHORT","dynamic","s549","msg_rel_self","5","93"
"GOTV 100 million message testing SHORT","dynamic","s549","msg_rel_social","5","84"
"GOTV 100 million message testing SHORT","dynamic","s549","msg_share","5","93"
"GOTV 100 million message testing SHORT","static","s551","msg_rel_self","1","91"
"GOTV 100 million message testing SHORT","static","s551","msg_rel_social","1","84"
"GOTV 100 million message testing SHORT","static","s551","msg_share","1","29"
"GOTV 100 million message testing SHORT","static","s551","msg_rel_self","2","72"
"GOTV 100 million message testing SHORT","static","s551","msg_rel_social","2","70"
"GOTV 100 million message testing SHORT","static","s551","msg_share","2","33"
"GOTV 100 million message testing SHORT","static","s551","msg_rel_self","3","77"
"GOTV 100 million message testing SHORT","static","s551","msg_rel_social","3","75"
"GOTV 100 million message testing SHORT","static","s551","msg_share","3","28"
"GOTV 100 million message testing SHORT","static","s551","msg_rel_self","4","73"
"GOTV 100 million message testing SHORT","static","s551","msg_rel_social","4","71"
"GOTV 100 million message testing SHORT","static","s551","msg_share","4","32"
"GOTV 100 million message testing SHORT","static","s551","msg_rel_self","5","71"
"GOTV 100 million message testing SHORT","static","s551","msg_rel_social","5","70"
"GOTV 100 million message testing SHORT","static","s551","msg_share","5","33"
"GOTV 100 million message testing SHORT","dynamic","s552","msg_rel_self","1","72"
"GOTV 100 million message testing SHORT","dynamic","s552","msg_rel_social","1","91"
"GOTV 100 million message testing SHORT","dynamic","s552","msg_share","1","85"
"GOTV 100 million message testing SHORT","dynamic","s552","msg_rel_self","2","82"
"GOTV 100 million message testing SHORT","dynamic","s552","msg_rel_social","2","85"
"GOTV 100 million message testing SHORT","dynamic","s552","msg_share","2","91"
"GOTV 100 million message testing SHORT","dynamic","s552","msg_rel_self","3","100"
"GOTV 100 million message testing SHORT","dynamic","s552","msg_rel_social","3","76"
"GOTV 100 million message testing SHORT","dynamic","s552","msg_share","3","78"
"GOTV 100 million message testing SHORT","dynamic","s552","msg_rel_self","4","100"
"GOTV 100 million message testing SHORT","dynamic","s552","msg_rel_social","4","96"
"GOTV 100 million message testing SHORT","dynamic","s552","msg_share","4","68"
"GOTV 100 million message testing SHORT","dynamic","s552","msg_rel_self","5","78"
"GOTV 100 million message testing SHORT","dynamic","s552","msg_rel_social","5","62"
"GOTV 100 million message testing SHORT","dynamic","s552","msg_share","5","61"
"GOTV 100 million message testing SHORT","static","s555","msg_rel_self","1","67"
"GOTV 100 million message testing SHORT","static","s555","msg_rel_social","1","83"
"GOTV 100 million message testing SHORT","static","s555","msg_share","1","72"
"GOTV 100 million message testing SHORT","static","s555","msg_rel_self","2","72"
"GOTV 100 million message testing SHORT","static","s555","msg_rel_social","2","82"
"GOTV 100 million message testing SHORT","static","s555","msg_share","2","74"
"GOTV 100 million message testing SHORT","static","s555","msg_rel_self","3","65"
"GOTV 100 million message testing SHORT","static","s555","msg_rel_social","3","78"
"GOTV 100 million message testing SHORT","static","s555","msg_share","3","75"
"GOTV 100 million message testing SHORT","static","s555","msg_rel_self","4","69"
"GOTV 100 million message testing SHORT","static","s555","msg_rel_social","4","77"
"GOTV 100 million message testing SHORT","static","s555","msg_share","4","61"
"GOTV 100 million message testing SHORT","static","s555","msg_rel_self","5","73"
"GOTV 100 million message testing SHORT","static","s555","msg_rel_social","5","67"
"GOTV 100 million message testing SHORT","static","s555","msg_share","5","74"
"GOTV 100 million message testing SHORT","static","s556","msg_rel_self","1","22"
"GOTV 100 million message testing SHORT","static","s556","msg_rel_social","1","45"
"GOTV 100 million message testing SHORT","static","s556","msg_share","1","14"
"GOTV 100 million message testing SHORT","static","s556","msg_rel_self","2","21"
"GOTV 100 million message testing SHORT","static","s556","msg_rel_social","2","61"
"GOTV 100 million message testing SHORT","static","s556","msg_share","2","13"
"GOTV 100 million message testing SHORT","static","s556","msg_rel_self","3","11"
"GOTV 100 million message testing SHORT","static","s556","msg_rel_social","3","42"
"GOTV 100 million message testing SHORT","static","s556","msg_share","3","56"
"GOTV 100 million message testing SHORT","static","s556","msg_rel_self","4","18"
"GOTV 100 million message testing SHORT","static","s556","msg_rel_social","4","39"
"GOTV 100 million message testing SHORT","static","s556","msg_share","4","22"
"GOTV 100 million message testing SHORT","static","s556","msg_rel_self","5","16"
"GOTV 100 million message testing SHORT","static","s556","msg_rel_social","5","39"
"GOTV 100 million message testing SHORT","static","s556","msg_share","5","12"
"GOTV 100 million message testing SHORT","control","s557","msg_rel_self","1","88"
"GOTV 100 million message testing SHORT","control","s557","msg_rel_social","1","95"
"GOTV 100 million message testing SHORT","control","s557","msg_share","1","86"
"GOTV 100 million message testing SHORT","control","s557","msg_rel_self","2","71"
"GOTV 100 million message testing SHORT","control","s557","msg_rel_social","2","71"
"GOTV 100 million message testing SHORT","control","s557","msg_share","2","90"
"GOTV 100 million message testing SHORT","control","s557","msg_rel_self","3","61"
"GOTV 100 million message testing SHORT","control","s557","msg_rel_social","3","76"
"GOTV 100 million message testing SHORT","control","s557","msg_share","3","90"
"GOTV 100 million message testing SHORT","control","s557","msg_rel_self","4","75"
"GOTV 100 million message testing SHORT","control","s557","msg_rel_social","4","79"
"GOTV 100 million message testing SHORT","control","s557","msg_share","4","78"
"GOTV 100 million message testing SHORT","control","s557","msg_rel_self","5","76"
"GOTV 100 million message testing SHORT","control","s557","msg_rel_social","5","84"
"GOTV 100 million message testing SHORT","control","s557","msg_share","5","84"
"GOTV 100 million message testing SHORT","dynamic","s558","msg_rel_self","1","60"
"GOTV 100 million message testing SHORT","dynamic","s558","msg_rel_social","1","54"
"GOTV 100 million message testing SHORT","dynamic","s558","msg_share","1","59"
"GOTV 100 million message testing SHORT","dynamic","s558","msg_rel_self","2","59"
"GOTV 100 million message testing SHORT","dynamic","s558","msg_rel_social","2","59"
"GOTV 100 million message testing SHORT","dynamic","s558","msg_share","2","64"
"GOTV 100 million message testing SHORT","dynamic","s558","msg_rel_self","3","59"
"GOTV 100 million message testing SHORT","dynamic","s558","msg_rel_social","3","61"
"GOTV 100 million message testing SHORT","dynamic","s558","msg_share","3","59"
"GOTV 100 million message testing SHORT","dynamic","s558","msg_rel_self","4","62"
"GOTV 100 million message testing SHORT","dynamic","s558","msg_rel_social","4","54"
"GOTV 100 million message testing SHORT","dynamic","s558","msg_share","4","60"
"GOTV 100 million message testing SHORT","dynamic","s558","msg_rel_self","5","62"
"GOTV 100 million message testing SHORT","dynamic","s558","msg_rel_social","5","60"
"GOTV 100 million message testing SHORT","dynamic","s558","msg_share","5","60"
"GOTV 100 million message testing SHORT","dynamic","s559","msg_rel_self","1","82"
"GOTV 100 million message testing SHORT","dynamic","s559","msg_rel_social","1","82"
"GOTV 100 million message testing SHORT","dynamic","s559","msg_share","1","7"
"GOTV 100 million message testing SHORT","dynamic","s559","msg_rel_self","2","91"
"GOTV 100 million message testing SHORT","dynamic","s559","msg_rel_social","2","92"
"GOTV 100 million message testing SHORT","dynamic","s559","msg_share","2","68"
"GOTV 100 million message testing SHORT","dynamic","s559","msg_rel_self","3","10"
"GOTV 100 million message testing SHORT","dynamic","s559","msg_rel_social","3","7"
"GOTV 100 million message testing SHORT","dynamic","s559","msg_share","3","3"
"GOTV 100 million message testing SHORT","dynamic","s559","msg_rel_self","4","31"
"GOTV 100 million message testing SHORT","dynamic","s559","msg_rel_social","4","30"
"GOTV 100 million message testing SHORT","dynamic","s559","msg_share","4","3"
"GOTV 100 million message testing SHORT","dynamic","s559","msg_rel_self","5","82"
"GOTV 100 million message testing SHORT","dynamic","s559","msg_rel_social","5","72"
"GOTV 100 million message testing SHORT","dynamic","s559","msg_share","5","62"
"GOTV 100 million message testing SHORT","static","s560","msg_rel_self","1","60"
"GOTV 100 million message testing SHORT","static","s560","msg_rel_social","1","34"
"GOTV 100 million message testing SHORT","static","s560","msg_share","1","31"
"GOTV 100 million message testing SHORT","static","s560","msg_rel_self","2","15"
"GOTV 100 million message testing SHORT","static","s560","msg_rel_social","2","51"
"GOTV 100 million message testing SHORT","static","s560","msg_share","2","15"
"GOTV 100 million message testing SHORT","static","s560","msg_rel_self","3","39"
"GOTV 100 million message testing SHORT","static","s560","msg_rel_social","3","38"
"GOTV 100 million message testing SHORT","static","s560","msg_share","3","27"
"GOTV 100 million message testing SHORT","static","s560","msg_rel_self","4","61"
"GOTV 100 million message testing SHORT","static","s560","msg_rel_social","4","50"
"GOTV 100 million message testing SHORT","static","s560","msg_share","4","39"
"GOTV 100 million message testing SHORT","static","s560","msg_rel_self","5","60"
"GOTV 100 million message testing SHORT","static","s560","msg_rel_social","5","70"
"GOTV 100 million message testing SHORT","static","s560","msg_share","5","19"
"GOTV 100 million message testing SHORT","static","s561","msg_rel_self","1","36"
"GOTV 100 million message testing SHORT","static","s561","msg_rel_social","1","52"
"GOTV 100 million message testing SHORT","static","s561","msg_share","1","25"
"GOTV 100 million message testing SHORT","static","s561","msg_rel_self","2","60"
"GOTV 100 million message testing SHORT","static","s561","msg_rel_social","2","40"
"GOTV 100 million message testing SHORT","static","s561","msg_share","2","79"
"GOTV 100 million message testing SHORT","static","s561","msg_rel_self","3","41"
"GOTV 100 million message testing SHORT","static","s561","msg_rel_social","3","68"
"GOTV 100 million message testing SHORT","static","s561","msg_share","3","32"
"GOTV 100 million message testing SHORT","static","s561","msg_rel_self","4","41"
"GOTV 100 million message testing SHORT","static","s561","msg_rel_social","4","22"
"GOTV 100 million message testing SHORT","static","s561","msg_share","4","33"
"GOTV 100 million message testing SHORT","static","s561","msg_rel_self","5","63"
"GOTV 100 million message testing SHORT","static","s561","msg_rel_social","5","25"
"GOTV 100 million message testing SHORT","static","s561","msg_share","5","51"
"GOTV 100 million message testing SHORT","dynamic","s563","msg_rel_self","1","90"
"GOTV 100 million message testing SHORT","dynamic","s563","msg_rel_social","1","90"
"GOTV 100 million message testing SHORT","dynamic","s563","msg_share","1","98"
"GOTV 100 million message testing SHORT","dynamic","s563","msg_rel_self","2","80"
"GOTV 100 million message testing SHORT","dynamic","s563","msg_rel_social","2","89"
"GOTV 100 million message testing SHORT","dynamic","s563","msg_share","2","85"
"GOTV 100 million message testing SHORT","dynamic","s563","msg_rel_self","3","11"
"GOTV 100 million message testing SHORT","dynamic","s563","msg_rel_social","3","80"
"GOTV 100 million message testing SHORT","dynamic","s563","msg_share","3","89"
"GOTV 100 million message testing SHORT","dynamic","s563","msg_rel_self","4","89"
"GOTV 100 million message testing SHORT","dynamic","s563","msg_rel_social","4","81"
"GOTV 100 million message testing SHORT","dynamic","s563","msg_share","4","94"
"GOTV 100 million message testing SHORT","dynamic","s563","msg_rel_self","5","82"
"GOTV 100 million message testing SHORT","dynamic","s563","msg_rel_social","5","70"
"GOTV 100 million message testing SHORT","dynamic","s563","msg_share","5","91"
"GOTV 100 million message testing SHORT","dynamic","s564","msg_rel_self","1","65"
"GOTV 100 million message testing SHORT","dynamic","s564","msg_rel_social","1","48"
"GOTV 100 million message testing SHORT","dynamic","s564","msg_share","1","49"
"GOTV 100 million message testing SHORT","dynamic","s564","msg_rel_self","2","57"
"GOTV 100 million message testing SHORT","dynamic","s564","msg_rel_social","2","67"
"GOTV 100 million message testing SHORT","dynamic","s564","msg_share","2","43"
"GOTV 100 million message testing SHORT","dynamic","s564","msg_rel_self","3","75"
"GOTV 100 million message testing SHORT","dynamic","s564","msg_rel_social","3","65"
"GOTV 100 million message testing SHORT","dynamic","s564","msg_share","3","50"
"GOTV 100 million message testing SHORT","dynamic","s564","msg_rel_self","4","59"
"GOTV 100 million message testing SHORT","dynamic","s564","msg_rel_social","4","78"
"GOTV 100 million message testing SHORT","dynamic","s564","msg_share","4","52"
"GOTV 100 million message testing SHORT","dynamic","s564","msg_rel_self","5","28"
"GOTV 100 million message testing SHORT","dynamic","s564","msg_rel_social","5","64"
"GOTV 100 million message testing SHORT","dynamic","s564","msg_share","5","19"
"GOTV 100 million message testing SHORT","control","s565","msg_rel_self","1","88"
"GOTV 100 million message testing SHORT","control","s565","msg_rel_social","1","80"
"GOTV 100 million message testing SHORT","control","s565","msg_share","1","56"
"GOTV 100 million message testing SHORT","control","s565","msg_rel_self","2","82"
"GOTV 100 million message testing SHORT","control","s565","msg_rel_social","2","87"
"GOTV 100 million message testing SHORT","control","s565","msg_share","2","55"
"GOTV 100 million message testing SHORT","control","s565","msg_rel_self","3","84"
"GOTV 100 million message testing SHORT","control","s565","msg_rel_social","3","81"
"GOTV 100 million message testing SHORT","control","s565","msg_share","3","58"
"GOTV 100 million message testing SHORT","control","s565","msg_rel_self","4","61"
"GOTV 100 million message testing SHORT","control","s565","msg_rel_social","4","73"
"GOTV 100 million message testing SHORT","control","s565","msg_share","4","55"
"GOTV 100 million message testing SHORT","control","s565","msg_rel_self","5","72"
"GOTV 100 million message testing SHORT","control","s565","msg_rel_social","5","77"
"GOTV 100 million message testing SHORT","control","s565","msg_share","5","80"
"GOTV 100 million message testing SHORT","control","s566","msg_rel_self","1","56"
"GOTV 100 million message testing SHORT","control","s566","msg_rel_social","1","24"
"GOTV 100 million message testing SHORT","control","s566","msg_share","1","59"
"GOTV 100 million message testing SHORT","control","s566","msg_rel_self","2","44"
"GOTV 100 million message testing SHORT","control","s566","msg_rel_social","2","26"
"GOTV 100 million message testing SHORT","control","s566","msg_share","2","45"
"GOTV 100 million message testing SHORT","control","s566","msg_rel_self","3","49"
"GOTV 100 million message testing SHORT","control","s566","msg_rel_social","3","25"
"GOTV 100 million message testing SHORT","control","s566","msg_share","3","35"
"GOTV 100 million message testing SHORT","control","s566","msg_rel_self","4","40"
"GOTV 100 million message testing SHORT","control","s566","msg_rel_social","4","23"
"GOTV 100 million message testing SHORT","control","s566","msg_share","4","53"
"GOTV 100 million message testing SHORT","control","s566","msg_rel_self","5","84"
"GOTV 100 million message testing SHORT","control","s566","msg_rel_social","5","27"
"GOTV 100 million message testing SHORT","control","s566","msg_share","5","40"
"GOTV 100 million message testing SHORT","static","s567","msg_rel_self","1","72"
"GOTV 100 million message testing SHORT","static","s567","msg_rel_social","1","72"
"GOTV 100 million message testing SHORT","static","s567","msg_share","1","79"
"GOTV 100 million message testing SHORT","static","s567","msg_rel_self","2","66"
"GOTV 100 million message testing SHORT","static","s567","msg_rel_social","2","66"
"GOTV 100 million message testing SHORT","static","s567","msg_share","2","42"
"GOTV 100 million message testing SHORT","static","s567","msg_rel_self","3","89"
"GOTV 100 million message testing SHORT","static","s567","msg_rel_social","3","79"
"GOTV 100 million message testing SHORT","static","s567","msg_share","3","75"
"GOTV 100 million message testing SHORT","static","s567","msg_rel_self","4","72"
"GOTV 100 million message testing SHORT","static","s567","msg_rel_social","4","72"
"GOTV 100 million message testing SHORT","static","s567","msg_share","4","48"
"GOTV 100 million message testing SHORT","static","s567","msg_rel_self","5","60"
"GOTV 100 million message testing SHORT","static","s567","msg_rel_social","5","60"
"GOTV 100 million message testing SHORT","static","s567","msg_share","5","42"
"GOTV 100 million message testing SHORT","static","s568","msg_rel_self","1","71"
"GOTV 100 million message testing SHORT","static","s568","msg_rel_social","1","71"
"GOTV 100 million message testing SHORT","static","s568","msg_share","1","51"
"GOTV 100 million message testing SHORT","static","s568","msg_rel_self","2","19"
"GOTV 100 million message testing SHORT","static","s568","msg_rel_social","2","59"
"GOTV 100 million message testing SHORT","static","s568","msg_share","2","12"
"GOTV 100 million message testing SHORT","static","s568","msg_rel_self","3","61"
"GOTV 100 million message testing SHORT","static","s568","msg_rel_social","3","72"
"GOTV 100 million message testing SHORT","static","s568","msg_share","3","14"
"GOTV 100 million message testing SHORT","static","s568","msg_rel_self","4","70"
"GOTV 100 million message testing SHORT","static","s568","msg_rel_social","4","60"
"GOTV 100 million message testing SHORT","static","s568","msg_share","4","16"
"GOTV 100 million message testing SHORT","static","s568","msg_rel_self","5","81"
"GOTV 100 million message testing SHORT","static","s568","msg_rel_social","5","69"
"GOTV 100 million message testing SHORT","static","s568","msg_share","5","48"
"GOTV 100 million message testing SHORT","dynamic","s569","msg_rel_self","1","72"
"GOTV 100 million message testing SHORT","dynamic","s569","msg_rel_social","1","49"
"GOTV 100 million message testing SHORT","dynamic","s569","msg_share","1","66"
"GOTV 100 million message testing SHORT","dynamic","s569","msg_rel_self","2","65"
"GOTV 100 million message testing SHORT","dynamic","s569","msg_rel_social","2","37"
"GOTV 100 million message testing SHORT","dynamic","s569","msg_share","2","69"
"GOTV 100 million message testing SHORT","dynamic","s569","msg_rel_self","3","39"
"GOTV 100 million message testing SHORT","dynamic","s569","msg_rel_social","3","21"
"GOTV 100 million message testing SHORT","dynamic","s569","msg_share","3","29"
"GOTV 100 million message testing SHORT","dynamic","s569","msg_rel_self","4","65"
"GOTV 100 million message testing SHORT","dynamic","s569","msg_rel_social","4","32"
"GOTV 100 million message testing SHORT","dynamic","s569","msg_share","4","70"
"GOTV 100 million message testing SHORT","dynamic","s569","msg_rel_self","5","58"
"GOTV 100 million message testing SHORT","dynamic","s569","msg_rel_social","5","27"
"GOTV 100 million message testing SHORT","dynamic","s569","msg_share","5","38"
"GOTV 100 million message testing SHORT","control","s570","msg_rel_self","1","29"
"GOTV 100 million message testing SHORT","control","s570","msg_rel_social","1","59"
"GOTV 100 million message testing SHORT","control","s570","msg_share","1","40"
"GOTV 100 million message testing SHORT","control","s570","msg_rel_self","2","39"
"GOTV 100 million message testing SHORT","control","s570","msg_rel_social","2","28"
"GOTV 100 million message testing SHORT","control","s570","msg_share","2","35"
"GOTV 100 million message testing SHORT","control","s570","msg_rel_self","3","44"
"GOTV 100 million message testing SHORT","control","s570","msg_rel_social","3","57"
"GOTV 100 million message testing SHORT","control","s570","msg_share","3","25"
"GOTV 100 million message testing SHORT","control","s570","msg_rel_self","4","36"
"GOTV 100 million message testing SHORT","control","s570","msg_rel_social","4","53"
"GOTV 100 million message testing SHORT","control","s570","msg_share","4","37"
"GOTV 100 million message testing SHORT","control","s570","msg_rel_self","5","54"
"GOTV 100 million message testing SHORT","control","s570","msg_rel_social","5","27"
"GOTV 100 million message testing SHORT","control","s570","msg_share","5","57"
"GOTV 100 million message testing SHORT","control","s572","msg_rel_self","1","97"
"GOTV 100 million message testing SHORT","control","s572","msg_rel_social","1","92"
"GOTV 100 million message testing SHORT","control","s572","msg_share","1","82"
"GOTV 100 million message testing SHORT","control","s572","msg_rel_self","2","100"
"GOTV 100 million message testing SHORT","control","s572","msg_rel_social","2","88"
"GOTV 100 million message testing SHORT","control","s572","msg_share","2","81"
"GOTV 100 million message testing SHORT","control","s572","msg_rel_self","3","100"
"GOTV 100 million message testing SHORT","control","s572","msg_rel_social","3","94"
"GOTV 100 million message testing SHORT","control","s572","msg_share","3","86"
"GOTV 100 million message testing SHORT","control","s572","msg_rel_self","4","92"
"GOTV 100 million message testing SHORT","control","s572","msg_rel_social","4","94"
"GOTV 100 million message testing SHORT","control","s572","msg_share","4","81"
"GOTV 100 million message testing SHORT","control","s572","msg_rel_self","5","97"
"GOTV 100 million message testing SHORT","control","s572","msg_rel_social","5","86"
"GOTV 100 million message testing SHORT","control","s572","msg_share","5","78"
"GOTV 100 million message testing SHORT","control","s573","msg_rel_self","1","24"
"GOTV 100 million message testing SHORT","control","s573","msg_rel_social","1","33"
"GOTV 100 million message testing SHORT","control","s573","msg_share","1","28"
"GOTV 100 million message testing SHORT","control","s573","msg_rel_self","2","52"
"GOTV 100 million message testing SHORT","control","s573","msg_rel_social","2","42"
"GOTV 100 million message testing SHORT","control","s573","msg_share","2","32"
"GOTV 100 million message testing SHORT","control","s573","msg_rel_self","3","81"
"GOTV 100 million message testing SHORT","control","s573","msg_rel_social","3","73"
"GOTV 100 million message testing SHORT","control","s573","msg_share","3","79"
"GOTV 100 million message testing SHORT","control","s573","msg_rel_self","4","12"
"GOTV 100 million message testing SHORT","control","s573","msg_rel_social","4","21"
"GOTV 100 million message testing SHORT","control","s573","msg_share","4","6"
"GOTV 100 million message testing SHORT","control","s573","msg_rel_self","5","40"
"GOTV 100 million message testing SHORT","control","s573","msg_rel_social","5","40"
"GOTV 100 million message testing SHORT","control","s573","msg_share","5","45"
"GOTV 100 million message testing SHORT","static","s574","msg_rel_self","1","33"
"GOTV 100 million message testing SHORT","static","s574","msg_rel_social","1","48"
"GOTV 100 million message testing SHORT","static","s574","msg_share","1","26"
"GOTV 100 million message testing SHORT","static","s574","msg_rel_self","2","62"
"GOTV 100 million message testing SHORT","static","s574","msg_rel_social","2","39"
"GOTV 100 million message testing SHORT","static","s574","msg_share","2","28"
"GOTV 100 million message testing SHORT","static","s574","msg_rel_self","3","61"
"GOTV 100 million message testing SHORT","static","s574","msg_rel_social","3","39"
"GOTV 100 million message testing SHORT","static","s574","msg_share","3","50"
"GOTV 100 million message testing SHORT","static","s574","msg_rel_self","4","38"
"GOTV 100 million message testing SHORT","static","s574","msg_rel_social","4","51"
"GOTV 100 million message testing SHORT","static","s574","msg_share","4","32"
"GOTV 100 million message testing SHORT","static","s574","msg_rel_self","5","65"
"GOTV 100 million message testing SHORT","static","s574","msg_rel_social","5","30"
"GOTV 100 million message testing SHORT","static","s574","msg_share","5","65"
"GOTV 100 million message testing SHORT","dynamic","s575","msg_rel_self","1","63"
"GOTV 100 million message testing SHORT","dynamic","s575","msg_rel_social","1","82"
"GOTV 100 million message testing SHORT","dynamic","s575","msg_share","1","79"
"GOTV 100 million message testing SHORT","dynamic","s575","msg_rel_self","2","44"
"GOTV 100 million message testing SHORT","dynamic","s575","msg_rel_social","2","58"
"GOTV 100 million message testing SHORT","dynamic","s575","msg_share","2","54"
"GOTV 100 million message testing SHORT","dynamic","s575","msg_rel_self","3","46"
"GOTV 100 million message testing SHORT","dynamic","s575","msg_rel_social","3","56"
"GOTV 100 million message testing SHORT","dynamic","s575","msg_share","3","33"
"GOTV 100 million message testing SHORT","dynamic","s575","msg_rel_self","4","51"
"GOTV 100 million message testing SHORT","dynamic","s575","msg_rel_social","4","42"
"GOTV 100 million message testing SHORT","dynamic","s575","msg_share","4","65"
"GOTV 100 million message testing SHORT","dynamic","s575","msg_rel_self","5","66"
"GOTV 100 million message testing SHORT","dynamic","s575","msg_rel_social","5","78"
"GOTV 100 million message testing SHORT","dynamic","s575","msg_share","5","82"
"GOTV 100 million message testing SHORT","dynamic","s576","msg_rel_self","1","47"
"GOTV 100 million message testing SHORT","dynamic","s576","msg_rel_social","1","20"
"GOTV 100 million message testing SHORT","dynamic","s576","msg_share","1","26"
"GOTV 100 million message testing SHORT","dynamic","s576","msg_rel_self","2","67"
"GOTV 100 million message testing SHORT","dynamic","s576","msg_rel_social","2","49"
"GOTV 100 million message testing SHORT","dynamic","s576","msg_share","2","41"
"GOTV 100 million message testing SHORT","dynamic","s576","msg_rel_self","3","37"
"GOTV 100 million message testing SHORT","dynamic","s576","msg_rel_social","3","66"
"GOTV 100 million message testing SHORT","dynamic","s576","msg_share","3","59"
"GOTV 100 million message testing SHORT","dynamic","s576","msg_rel_self","4","61"
"GOTV 100 million message testing SHORT","dynamic","s576","msg_rel_social","4","39"
"GOTV 100 million message testing SHORT","dynamic","s576","msg_share","4","52"
"GOTV 100 million message testing SHORT","dynamic","s576","msg_rel_self","5","49"
"GOTV 100 million message testing SHORT","dynamic","s576","msg_rel_social","5","33"
"GOTV 100 million message testing SHORT","dynamic","s576","msg_share","5","63"
"GOTV 100 million message testing SHORT","control","s577","msg_rel_self","1","67"
"GOTV 100 million message testing SHORT","control","s577","msg_rel_social","1","58"
"GOTV 100 million message testing SHORT","control","s577","msg_share","1","59"
"GOTV 100 million message testing SHORT","control","s577","msg_rel_self","2","55"
"GOTV 100 million message testing SHORT","control","s577","msg_rel_social","2","53"
"GOTV 100 million message testing SHORT","control","s577","msg_share","2","53"
"GOTV 100 million message testing SHORT","control","s577","msg_rel_self","3","44"
"GOTV 100 million message testing SHORT","control","s577","msg_rel_social","3","44"
"GOTV 100 million message testing SHORT","control","s577","msg_share","3","44"
"GOTV 100 million message testing SHORT","control","s577","msg_rel_self","4","56"
"GOTV 100 million message testing SHORT","control","s577","msg_rel_social","4","55"
"GOTV 100 million message testing SHORT","control","s577","msg_share","4","50"
"GOTV 100 million message testing SHORT","control","s577","msg_rel_self","5","61"
"GOTV 100 million message testing SHORT","control","s577","msg_rel_social","5","49"
"GOTV 100 million message testing SHORT","control","s577","msg_share","5","45"
"GOTV 100 million message testing SHORT","static","s578","msg_rel_self","1","51"
"GOTV 100 million message testing SHORT","static","s578","msg_rel_social","1","62"
"GOTV 100 million message testing SHORT","static","s578","msg_share","1","86"
"GOTV 100 million message testing SHORT","static","s578","msg_rel_self","2","51"
"GOTV 100 million message testing SHORT","static","s578","msg_rel_social","2","63"
"GOTV 100 million message testing SHORT","static","s578","msg_share","2","76"
"GOTV 100 million message testing SHORT","static","s578","msg_rel_self","3","59"
"GOTV 100 million message testing SHORT","static","s578","msg_rel_social","3","70"
"GOTV 100 million message testing SHORT","static","s578","msg_share","3","73"
"GOTV 100 million message testing SHORT","static","s578","msg_rel_self","4","61"
"GOTV 100 million message testing SHORT","static","s578","msg_rel_social","4","62"
"GOTV 100 million message testing SHORT","static","s578","msg_share","4","84"
"GOTV 100 million message testing SHORT","static","s578","msg_rel_self","5","82"
"GOTV 100 million message testing SHORT","static","s578","msg_rel_social","5","83"
"GOTV 100 million message testing SHORT","static","s578","msg_share","5","86"
"GOTV 100 million message testing SHORT","static","s579","msg_rel_self","1","37"
"GOTV 100 million message testing SHORT","static","s579","msg_rel_social","1","34"
"GOTV 100 million message testing SHORT","static","s579","msg_share","1","100"
"GOTV 100 million message testing SHORT","static","s579","msg_rel_self","2","30"
"GOTV 100 million message testing SHORT","static","s579","msg_rel_social","2","30"
"GOTV 100 million message testing SHORT","static","s579","msg_share","2","100"
"GOTV 100 million message testing SHORT","static","s579","msg_rel_self","3","47"
"GOTV 100 million message testing SHORT","static","s579","msg_rel_social","3","42"
"GOTV 100 million message testing SHORT","static","s579","msg_share","3","94"
"GOTV 100 million message testing SHORT","static","s579","msg_rel_self","4","37"
"GOTV 100 million message testing SHORT","static","s579","msg_rel_social","4","33"
"GOTV 100 million message testing SHORT","static","s579","msg_share","4","100"
"GOTV 100 million message testing SHORT","static","s579","msg_rel_self","5","39"
"GOTV 100 million message testing SHORT","static","s579","msg_rel_social","5","43"
"GOTV 100 million message testing SHORT","static","s579","msg_share","5","97"
"GOTV 100 million message testing SHORT","dynamic","s580","msg_rel_self","1","50"
"GOTV 100 million message testing SHORT","dynamic","s580","msg_rel_social","1","49"
"GOTV 100 million message testing SHORT","dynamic","s580","msg_share","1","72"
"GOTV 100 million message testing SHORT","dynamic","s580","msg_rel_self","2","74"
"GOTV 100 million message testing SHORT","dynamic","s580","msg_rel_social","2","70"
"GOTV 100 million message testing SHORT","dynamic","s580","msg_share","2","66"
"GOTV 100 million message testing SHORT","dynamic","s580","msg_rel_self","3","68"
"GOTV 100 million message testing SHORT","dynamic","s580","msg_rel_social","3","77"
"GOTV 100 million message testing SHORT","dynamic","s580","msg_share","3","69"
"GOTV 100 million message testing SHORT","dynamic","s580","msg_rel_self","4","72"
"GOTV 100 million message testing SHORT","dynamic","s580","msg_rel_social","4","77"
"GOTV 100 million message testing SHORT","dynamic","s580","msg_share","4","66"
"GOTV 100 million message testing SHORT","dynamic","s580","msg_rel_self","5","79"
"GOTV 100 million message testing SHORT","dynamic","s580","msg_rel_social","5","74"
"GOTV 100 million message testing SHORT","dynamic","s580","msg_share","5","71"
