"SID","condition","survey_name","item","value"
"s0785","fact-based","msg_rel_social","msg_rel_social_12","6"
"s0791","fact-based","msg_rel_social","msg_rel_social_12","5"
"s0793","fact-based","msg_rel_social","msg_rel_social_12","7"
"s0794","fact-based","msg_rel_social","msg_rel_social_12","1"
"s0795","fact-based","msg_rel_social","msg_rel_social_12","7"
"s0801","fact-based","msg_rel_social","msg_rel_social_12","7"
"s0802","fact-based","msg_rel_social","msg_rel_social_12","7"
"s0803","fact-based","msg_rel_social","msg_rel_social_12","6"
"s0807","fact-based","msg_rel_social","msg_rel_social_12","6"
"s0814","fact-based","msg_rel_social","msg_rel_social_12","5"
"s0817","fact-based","msg_rel_social","msg_rel_social_12","5"
"s0822","fact-based","msg_rel_social","msg_rel_social_12","6"
"s0826","fact-based","msg_rel_social","msg_rel_social_12","5"
"s0827","fact-based","msg_rel_social","msg_rel_social_12","7"
"s0832","fact-based","msg_rel_social","msg_rel_social_12","7"
"s0833","fact-based","msg_rel_social","msg_rel_social_12","4"
"s0835","fact-based","msg_rel_social","msg_rel_social_12","5"
